# Semihemispheric mole fractions for H-1211 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2025-04-14 13:36:02.994761+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fractions_box0,Semihemispheric_mole_fractions_box1,Semihemispheric_mole_fractions_box2,Semihemispheric_mole_fractions_box3,Semihemispheric_mole_fractions_1-sigma_box0,Semihemispheric_mole_fractions_1-sigma_box1,Semihemispheric_mole_fractions_1-sigma_box2,Semihemispheric_mole_fractions_1-sigma_box3
1985,7,1985.5,,,,,,,,
1985,8,1985.58,,,,,,,,
1985,9,1985.67,,,,,,,,
1985,10,1985.75,,,,,,,,
1985,11,1985.83,,,,,,,,
1985,12,1985.92,,,,,,,,
1986,1,1986.0,,,,,,,,
1986,2,1986.08,,,,1.3818,,,,0.0266912771187067
1986,3,1986.17,,,,,,,,
1986,4,1986.25,,,,,,,,
1986,5,1986.33,,,,,,,,
1986,6,1986.42,,,,,,,,
1986,7,1986.5,,,,,,,,
1986,8,1986.58,,,,,,,,
1986,9,1986.67,,,,,,,,
1986,10,1986.75,,,,,,,,
1986,11,1986.83,,,,1.4954,,,,0.0118045639160622
1986,12,1986.92,,,,,,,,
1987,1,1987.0,,,,,,,,
1987,2,1987.08,,,,,,,,
1987,3,1987.17,,,,,,,,
1987,4,1987.25,,,,,,,,
1987,5,1987.33,,,,1.61435,,,,0.0579755747561593
1987,6,1987.42,,,,,,,,
1987,7,1987.5,,,,,,,,
1987,8,1987.58,,,,,,,,
1987,9,1987.67,,,,,,,,
1987,10,1987.75,,,,,,,,
1987,11,1987.83,,,,,,,,
1987,12,1987.92,,,,,,,,
1988,1,1988.0,,,,,,,,
1988,2,1988.08,,,,,,,,
1988,3,1988.17,,,,,,,,
1988,4,1988.25,,,,,,,,
1988,5,1988.33,,,,,,,,
1988,6,1988.42,,,,1.7736999999999998,,,,0.0225426208801927
1988,7,1988.5,,,,,,,,
1988,8,1988.58,,,,,,,,
1988,9,1988.67,,,,,,,,
1988,10,1988.75,,,,,,,,
1988,11,1988.83,2.173,,,,0.0272493755379825,,,
1988,12,1988.92,,,,,,,,
1989,1,1989.0,,,,,,,,
1989,2,1989.08,,,,,,,,
1989,3,1989.17,,,,,,,,
1989,4,1989.25,,,,2.0058,,,,0.0136707567458279
1989,5,1989.33,2.264666666666667,,,1.9835,0.021979661006485,,,0.0215579380716825
1989,6,1989.42,,,,,,,,
1989,7,1989.5,,,,,,,,
1989,8,1989.58,,,,,,,,
1989,9,1989.67,,,,,,,,
1989,10,1989.75,,,,,,,,
1989,11,1989.83,,,,2.0987,,,,0.0182296455217346
1989,12,1989.92,,,,,,,,
1990,1,1990.0,,,,,,,,
1990,2,1990.08,,,,2.1577,,,,0.0098317508701197
1990,3,1990.17,,,,,,,,
1990,4,1990.25,,,,2.1966,,,,0.0199597284275101
1990,5,1990.33,,,,,,,,
1990,6,1990.42,,,,,,,,
1990,7,1990.5,,,,,,,,
1990,8,1990.58,,,,,,,,
1990,9,1990.67,,,,,,,,
1990,10,1990.75,,,,,,,,
1990,11,1990.83,,,,2.319,,,,0.0255059757878423
1990,12,1990.92,,,,,,,,
1991,1,1991.0,,,,,,,,
1991,2,1991.08,,,,,,,,
1991,3,1991.17,2.80346,,,,0.0260886811394306,,,
1991,4,1991.25,2.973,,,,0.028485577038389,,,
1991,5,1991.33,,,,,,,,
1991,6,1991.42,,,,,,,,
1991,7,1991.5,,,,,,,,
1991,8,1991.58,,,,2.49025,,,,0.019295281034637
1991,9,1991.67,,,,,,,,
1991,10,1991.75,,,,,,,,
1991,11,1991.83,,,,,,,,
1991,12,1991.92,,,,,,,,
1992,1,1992.0,,,,,,,,
1992,2,1992.08,,,,,,,,
1992,3,1992.17,,,,2.5253,,,,0.0144115689730195
1992,4,1992.25,,,,,,,,
1992,5,1992.33,,,,,,,,
1992,6,1992.42,,,,,,,,
1992,7,1992.5,,,,,,,,
1992,8,1992.58,,,,,,,,
1992,9,1992.67,,,,2.7107,,,,0.0233418630173364
1992,10,1992.75,,,,,,,,
1992,11,1992.83,,,,,,,,
1992,12,1992.92,,,,,,,,
1993,1,1993.0,,,,,,,,
1993,2,1993.08,,,,,,,,
1993,3,1993.17,,,,,,,,
1993,4,1993.25,,,,,,,,
1993,5,1993.33,,,,,,,,
1993,6,1993.42,3.2,,,,0.0139684501645672,,,
1993,7,1993.5,,,,,,,,
1993,8,1993.58,,,,,,,,
1993,9,1993.67,,,,,,,,
1993,10,1993.75,,,,,,,,
1993,11,1993.83,,,,,,,,
1993,12,1993.92,,,,,,,,
1994,1,1994.0,,,,,,,,
1994,2,1994.08,,,,2.8974,,,,0.0275184882541247
1994,3,1994.17,3.46,,,,0.0298518824197068,,,
1994,4,1994.25,,,,2.9518,,,,0.0168162317035535
1994,5,1994.33,,,,,,,,
1994,6,1994.42,,,,,,,,
1994,7,1994.5,,,,,,,,
1994,8,1994.58,,,,,,,,
1994,9,1994.67,,,,,,,,
1994,10,1994.75,3.304,,,3.0078,0.1069478589399526,,,0.1114856782592795
1994,11,1994.83,3.396,,,,0.1030400008144409,,,
1994,12,1994.92,3.436,,,,0.0705641177585322,,,
1995,1,1995.0,3.367,,,,0.0530152372399671,,,
1995,2,1995.08,3.526,,,3.079,0.0706461618153456,,,0.0520577530833784
1995,3,1995.17,3.575,,,3.1086,0.0571079132542067,,,0.0247155043306908
1995,4,1995.25,3.637,,,,0.0766131936993231,,,
1995,5,1995.33,3.585,,,,0.1051362812745914,,,
1995,6,1995.42,3.642,,,3.1975,0.0658881961534841,,,0.0395211573155759
1995,7,1995.5,3.538,,,,0.0922629261380756,,,
1995,8,1995.58,3.518,,,3.1906,0.0522382831911616,,,0.0247900559776778
1995,9,1995.67,3.515,,,3.227,0.0418264044623728,,,0.0190701639009736
1995,10,1995.75,3.487,,,3.2305,0.0804103415911784,,,0.02825746004726
1995,11,1995.83,3.717,,,3.269575,0.0679077277311647,,,0.0305767940010844
1995,12,1995.92,3.601,,,3.2445,0.1378722725804213,,,0.0313689186251517
1996,1,1996.0,3.633,,,,0.070746333895192,,,
1996,2,1996.08,3.569,,,,0.0658142932871728,,,
1996,3,1996.17,3.508,,,,0.0706295909896128,,,
1996,4,1996.25,3.62155,,,,0.054752185199233,,,
1996,5,1996.33,3.549,,,3.3294,0.0853749902751971,,,0.0228578188289346
1996,6,1996.42,3.539,,,,0.1011512649119624,,,
1996,7,1996.5,3.521,,,,0.0853535510924413,,,
1996,8,1996.58,3.644,,,3.4023,0.0668619759552468,,,0.0183224911355443
1996,9,1996.67,3.671,,,,0.0639779313208078,,,
1996,10,1996.75,3.654,,,3.4183,0.0678444782487123,,,0.0295173082735553
1996,11,1996.83,3.693,,,3.43595,0.0486638595264494,,,0.0208972094290655
1996,12,1996.92,3.676,,,,0.0514864538130176,,,
1997,1,1997.0,,,,3.4265,,,,0.0350975858514869
1997,2,1997.08,,,,,,,,
1997,3,1997.17,,,,3.4393,,,,0.0242617852850959
1997,4,1997.25,,,,3.5002,,,,0.0234330618302346
1997,5,1997.33,,,,3.51135,,,,0.0303910992303342
1997,6,1997.42,,,,,,,,
1997,7,1997.5,,,,3.5476,,,,0.024162579785743
1997,8,1997.58,3.788,,,,0.0738194552578112,,,
1997,9,1997.67,3.837,,,,0.0641577766199078,,,
1997,10,1997.75,3.9,,,,0.0866385185699755,,,
1997,11,1997.83,4.021,,,,0.0789173901880314,,,
1997,12,1997.92,4.159,,,,0.0761303272401347,,,
1998,1,1998.0,4.0,,,,0.0332243886324489,,,
1998,2,1998.08,3.946,,,,0.0192069319996713,,,
1998,3,1998.17,,,,3.666,,,,0.0287140625903058
1998,4,1998.25,,,,3.65155,,,,0.0340321507367992
1998,5,1998.33,,,,3.687,,,,0.027934789900946
1998,6,1998.42,4.0455000000000005,,,3.709433333333333,0.0205228808631366,,,0.0374809421734063
1998,7,1998.5,4.113,,,3.739,0.0374405002478599,,,0.0280622956525299
1998,8,1998.58,4.085,,,3.757,0.0289404006580765,,,0.02729445467508
1998,9,1998.67,4.062,,,3.773,0.0364565784949712,,,0.0281463129238982
1998,10,1998.75,4.06,,,3.7555,0.0364524589568385,,,0.0346779309766672
1998,11,1998.83,4.095,,,3.782,0.0437042248787231,,,0.028168637857731
1998,12,1998.92,4.107,,,3.784,0.0455618166012945,,,0.0289957229508077
1999,1,1999.0,4.179,,,3.789,0.0367002740873961,,,0.0250290246172318
1999,2,1999.08,4.158,,,3.78595,0.0465690127054461,,,0.0312357149393482
1999,3,1999.17,4.194,,,3.808,0.0475524170746346,,,0.0298851296694526
1999,4,1999.25,4.178862499999999,,,3.806775,0.0505041594254307,,,0.0356576569449333
1999,5,1999.33,4.202,,,3.848,0.0466419800818961,,,0.0299797156917806
1999,6,1999.42,4.172,,,3.86,0.0384425447669635,,,0.0308462899551955
1999,7,1999.5,4.173,,,3.891,0.0402241662090092,,,0.0317637592184867
1999,8,1999.58,4.169,,,3.8824,0.0521763027905389,,,0.0446730379564945
1999,9,1999.67,4.142,,,3.905,0.0483964613619632,,,0.0284772623728124
1999,10,1999.75,4.163,,,3.921,0.0429120288591672,,,0.0309882189886737
1999,11,1999.83,4.194,,,3.9034,0.0324689446955086,,,0.0269949711713941
1999,12,1999.92,4.222,,,3.922,0.0342138787798168,,,0.0219183652027244
2000,1,2000.0,4.256,,,3.929,0.0394958134571248,,,0.0232686675185752
2000,2,2000.08,4.2345,,,3.932,0.0339362491993811,,,0.02469548415723
2000,3,2000.17,4.259,,,3.9290166666666666,0.0495115300479595,,,0.0290573088664055
2000,4,2000.25,4.319805000000001,,,3.954,0.0413350148237797,,,0.0240431862455873
2000,5,2000.33,4.344,,,3.981,0.0281053822717286,,,0.0255741313613972
2000,6,2000.42,4.337,,,4.005,0.0319967018739431,,,0.029539466180857
2000,7,2000.5,4.335,,,4.033,0.0319916901749501,,,0.0329354140039259
2000,8,2000.58,4.338,,,4.06,0.0311921357325849,,,0.0280852588380452
2000,9,2000.67,4.338,,,4.03735,0.0311921357325849,,,0.0298842869408996
2000,10,2000.75,4.344,,,4.05,0.0281053822717286,,,0.026519468791814
2000,11,2000.83,4.375,,,4.057,0.0289466778102427,,,0.0296703810897332
2000,12,2000.92,4.385,,,4.06,0.0354334570744938,,,0.0338493982812102
2001,1,2001.0,4.387,,,4.0397,0.0337617278706229,,,0.0401554674472119
2001,2,2001.08,4.391,,,4.024,0.0362974308965524,,,0.0399424677535076
2001,3,2001.17,4.403,,,4.025,0.0397926463358495,,,0.0363806206138652
2001,4,2001.25,4.412,,,4.04115,0.0363444852289862,,,0.0464694466023969
2001,5,2001.33,4.374,,,4.059,0.0379835278408944,,,0.042727410917232
2001,6,2001.42,4.393,,,4.083,0.0388950938038462,,,0.0501721510163756
2001,7,2001.5,4.354,,,4.10885,0.0432610768802627,,,0.0464155703130213
2001,8,2001.58,4.314,,,4.12,0.0378564382904678,,,0.0401230190289813
2001,9,2001.67,4.355,,,4.115075,0.0450741811045969,,,0.0293412975736674
2001,10,2001.75,4.405,,,4.136,0.057225697219431,,,0.0290740281185803
2001,11,2001.83,4.412,,,4.131,0.0638820914385244,,,0.0226171356915503
2001,12,2001.92,4.435,,,4.126,0.0582124039208998,,,0.0232329823148041
2002,1,2002.0,4.395,,,4.12,0.041547001122223,,,0.0238716705741345
2002,2,2002.08,4.385,,,4.115,0.0406390191841535,,,0.0274607962420975
2002,3,2002.17,4.409,,,4.104,0.0469939603107675,,,0.0348055120324353
2002,4,2002.25,4.411,,,4.138,0.053476709596702,,,0.034879866449859
2002,5,2002.33,4.418,,,4.146,0.0475203241440964,,,0.0307055443338821
2002,6,2002.42,4.415,,,4.140525,0.0677156646592943,,,0.0322628708444599
2002,7,2002.5,4.395,,,4.163,0.0534523460874263,,,0.031566473049899
2002,8,2002.58,4.383,,,4.17,0.0337521205201984,,,0.0366813407742955
2002,9,2002.67,4.4,,,4.195,0.0460648065229845,,,0.0276837042725499
2002,10,2002.75,4.409,,,4.195,0.0415744188857763,,,0.0292299073253748
2002,11,2002.83,4.411,,,4.193,0.0415783413484713,,,0.0308233238637561
2002,12,2002.92,4.432,,,4.175,0.0470339464404168,,,0.0324236373075261
2003,1,2003.0,4.428,,,4.157,0.0470269798324323,,,0.0349216150830685
2003,2,2003.08,4.41,,,4.142825,0.0406890079628393,,,0.0368997134291278
2003,3,2003.17,4.407,,,4.146,0.0433601924581752,,,0.0315250765715168
2003,4,2003.25,4.465259016393443,,,4.146,0.045701453951379,,,0.03839049951277
2003,5,2003.33,4.432,,,4.16625,0.0452127428692398,,,0.0482119046114714
2003,6,2003.42,4.489,,,4.18,0.0495520695364538,,,0.0358338481885493
2003,7,2003.5,4.382,,,4.203,0.0497095923817526,,,0.0284715597467016
2003,8,2003.58,4.362,,,4.214,0.0562210818426682,,,0.0316913497352195
2003,9,2003.67,4.393,,,4.22,0.0424361676169043,,,0.0342093162164928
2003,10,2003.75,4.453,,,4.216374999999999,0.0489044177391981,,,0.0371151162926934
2003,11,2003.83,4.4705,,,4.216,0.0386235614090997,,,0.037651738199451
2003,12,2003.92,4.5135,,,4.214,0.0408983178725299,,,0.0325167902481164
2004,1,2004.0,4.5055,,,4.195006666666667,0.0365559614060757,,,0.049647161100581
2004,2,2004.08,4.5015,,,4.1935,0.0404535239883384,,,0.0407112371121598
2004,3,2004.17,4.519,,,4.198,0.0400323739602087,,,0.0466353196832615
2004,4,2004.25,4.5145,,,4.213166666666667,0.038286281257423,,,0.0568456840881253
2004,5,2004.33,4.535,,,4.23,0.0454012059338736,,,0.0471496523953252
2004,6,2004.42,4.5215,,,4.2185,0.0332717426956043,,,0.0475322924942407
2004,7,2004.5,4.5055,,,4.242,0.0400042287055068,,,0.0448744859397854
2004,8,2004.58,4.512499999999999,,,4.2575,0.0494646895680393,,,0.0495091446357387
2004,9,2004.67,4.502000000000001,,,4.266,0.0373999384218744,,,0.048595215797854
2004,10,2004.75,4.513,,,4.2705,0.0450688286928508,,,0.050459937355515
2004,11,2004.83,4.488,,,4.266500000000001,0.0466763135065313,,,0.0449174117843236
2004,12,2004.92,4.5120000000000005,,,4.25395,0.0435594086571431,,,0.0523715258059207
2005,1,2005.0,4.532500000000001,,,4.255,0.0396244918587292,,,0.0462710699276556
2005,2,2005.08,4.5455000000000005,,,4.246733333333333,0.0445200228427895,,,0.0513239025425555
2005,3,2005.17,4.523567073170732,,,4.259,0.047545400369657,,,0.0551306775551507
2005,4,2005.25,4.5105,,,4.265,0.0336514760972308,,,0.0541972071259211
2005,5,2005.33,4.5101,4.454,,4.249,0.0354165099517852,0.0347535144242995,,0.0532336216924041
2005,6,2005.42,4.5005,4.435,,4.262475,0.0320118057850927,0.0452181818547583,,0.0536449823925109
2005,7,2005.5,4.489000000000001,4.442,,4.268,0.0323820046830025,0.0479669982421247,,0.0513888177112492
2005,8,2005.58,4.4745,4.427,,4.282,0.0327481460257294,0.0488607521760564,,0.0589493328101345
2005,9,2005.67,4.489000000000001,4.418,,4.298,0.0352539959052871,0.0460966507108705,,0.051435028394665
2005,10,2005.75,4.484,4.407,,4.281700000000001,0.0352422285538244,0.0406829975543838,,0.0516197281658485
2005,11,2005.83,4.4895,4.429,,4.291,0.0378011538649615,0.0488641033693446,,0.0523588623987381
2005,12,2005.92,4.4895,4.468,,4.25,0.0378011538649615,0.0347867261144247,,0.0494972284577631
2006,1,2006.0,4.500500000000001,4.483,,4.238,0.0373966002414992,0.0307830939577229,,0.0467021659836029
2006,2,2006.08,4.523108152173913,4.463,,4.232433333333333,0.0451619357275467,0.0323154861144003,,0.0437943225526273
2006,3,2006.17,4.507,4.431,,4.249,0.034879625514188,0.0314329165189932,,0.0467206429588677
2006,4,2006.25,4.5055,4.443,,4.246,0.0316281253684517,0.0338968612707725,,0.0494908805825881
2006,5,2006.33,4.494,4.426,4.264,4.253,0.0352657724378752,0.0276081403075252,0.0360163790384319,0.0467273719185018
2006,6,2006.42,4.491,4.427,4.299,4.261,0.0352587054171023,0.0298558721729913,0.0295079837415232,0.0513780758426198
2006,7,2006.5,4.4755,4.425,4.299,4.261,0.0335649602058828,0.026192475183724,0.0295079837415232,0.0570237378403941
2006,8,2006.58,4.439,4.392,4.282,4.268,0.0330656965946583,0.0488023143647921,0.0286883920560215,0.0532617178258456
2006,9,2006.67,4.426,4.383,4.285,4.28,0.0372318333048481,0.0397518004574635,0.0244028492240148,0.0579974759450788
2006,10,2006.75,4.437,4.398,4.277,4.26667,0.0326536683515037,0.03717043246937,0.0279147373122155,0.0561168486616609
2006,11,2006.83,4.4495000000000005,4.419,4.282,4.265,0.0322810462829583,0.0355114714267094,0.0271849928960814,0.0495210789487668
2006,12,2006.92,4.4545,4.435,4.28,4.257775,0.0347546993070361,0.0322441307876332,0.0318544693253552,0.0519468954857463
2007,1,2007.0,4.448,4.415,4.266,4.256,0.0318758400196763,0.0306008372475329,0.0351638308271439,0.0541841238799705
2007,2,2007.08,4.447,4.424,4.299,4.238,0.0343206163757296,0.034682591284966,0.0319017414021554,0.0560454485891584
2007,3,2007.17,4.440689204545455,4.423,4.29,4.23,0.0484411106205643,0.0283322882452159,0.030270312337338,0.0684604975222938
2007,4,2007.25,4.47,4.41,4.276,4.237,0.0339624327897752,0.0275607577726012,0.0310334402578895,0.0476228475084176
2007,5,2007.33,4.4535,4.42,4.267,4.245150000000001,0.0331017282781805,0.0306141803091312,0.0318222056685265,0.0490601040528964
2007,6,2007.42,4.452999999999999,4.417,4.246,4.242,0.0377212416870123,0.024834207207197,0.0309571843170531,0.0522849833925573
2007,7,2007.5,4.439,,4.258,4.243,0.043870152624421,,0.0309876447694883,0.0522864836837399
2007,8,2007.58,4.4365000000000006,4.372,4.257,4.247,0.0347121019430183,0.0432946296919144,0.0351436578348071,0.0494924670673224
2007,9,2007.67,4.4195,4.352,4.263,4.2415,0.0411508968896487,0.0441610555236171,0.0294112545602869,0.0596379582011532
2007,10,2007.75,4.3895,4.342,4.259,4.219,0.0333543095045078,0.0361882757859503,0.0309901856672398,0.0607710562594562
2007,11,2007.83,4.418,4.36,4.258,4.2482,0.0338363887960875,0.0328707697506462,0.0317999076784823,0.0527607125416971
2007,12,2007.92,4.421,4.361,4.251,4.239,0.0268773418717327,0.0328732224658611,0.0377244325138231,0.0494797842284098
2008,1,2008.0,4.422499999999999,4.366,4.275,4.222,0.031810167880137,0.0267105890320674,0.0360404814930378,0.0513185103170386
2008,2,2008.08,4.4175,4.374,4.251,4.206,0.0355080205384994,0.0320896928505088,0.0317825865607253,0.0484984140115942
2008,3,2008.17,4.418130555555556,4.36,4.243,4.195,0.041545143968856,0.0336969954743742,0.0325864446666094,0.0588335574502341
2008,4,2008.25,4.4185,4.358,4.242,4.198,0.0330148890684566,0.0379495074060257,0.030144974512512,0.0597900747780097
2008,5,2008.33,4.427,4.339,4.238,4.187,0.0363781954364149,0.0303991738257802,0.0309369085003657,0.0559745264992031
2008,6,2008.42,4.41,4.329,4.234,4.201,0.0350691512443629,0.0295889684864139,0.0359508792443244,0.0626603457897417
2008,7,2008.5,4.384499999999999,4.327,4.218,4.218,0.0305196462335738,0.0327900435682845,0.03252637819924,0.0598160954824033
2008,8,2008.58,4.376,4.319,4.224,4.215975,0.0349903124055787,0.0387415544459692,0.0325407718752951,0.053510461516974
2008,9,2008.67,4.375,4.322,4.222,4.219,0.0329076002809381,0.033606358879831,0.0308964318515908,0.0503797705323277
2008,10,2008.75,4.3665,4.298,4.219,4.222,0.0316668012025607,0.0440631608711858,0.031703647722147,0.0513185103170386
2008,11,2008.83,4.3855,4.337,4.221,4.211,0.0345920650369777,0.0379049987575517,0.0317085696632629,0.0475801882435326
2008,12,2008.92,4.3845,4.34,4.247,4.175050000000001,0.0362828996391206,0.0370441661263956,0.0377161012885743,0.0529851391983754
2009,1,2009.0,4.374,4.327,4.243,4.19,0.0392937448869409,0.0311638726285742,0.0351123393696575,0.0466220150679912
2009,2,2009.08,4.366,4.319,4.22,4.18,0.0428334631618784,0.02729300351537,0.0394243239130362,0.052192572996548
2009,3,2009.17,4.357614772727273,4.315,4.205,4.1673,0.0469944076752562,0.0303359435365046,0.0411817998908498,0.0503873450180905
2009,4,2009.25,4.362,4.31,4.191,4.177,0.0397090675231741,0.0295376385142753,0.038480738736282,0.053128157442264
2009,5,2009.33,4.358499999999999,4.294,4.185,4.179,0.0405862747293035,0.0318892878822967,0.0332842007602706,0.0493853229015463
2009,6,2009.42,4.3295,4.283,4.176,4.185,0.03832541068172,0.0302519785404194,0.0349635047762663,0.047537753630667
