# Semihemispheric annual emissions with no systematic uncertainty for CFC-113a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:20:43.984128+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box3,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box3
1992,6,1992.46,0.2541246860885991,0.0045100947243450346,0.06430621211478596,0.07486943963875149,5.876642074910806,6.782017556313943,1.3759621628101795,0.7525400470054572
1993,6,1993.46,0.25974533861372356,0.00390820874609113,0.07170030899598255,0.07923734934910463,5.877465156842964,6.782144246376998,1.3745454806272213,0.7504910434690554
1994,6,1994.46,0.2481896685841695,0.003989772153525639,0.08113064690673165,0.08281835624253282,5.8711462053355445,6.777594518528504,1.3739295655687618,0.7482166861351873
1995,6,1995.46,0.20440090124795063,0.0016053945693070837,0.08908386415369927,0.08319651987282675,5.866587870830097,6.779003821133743,1.3732264579581945,0.7490153366780249
1996,6,1996.46,0.21411590765046637,0.006255753650186088,0.09909251272912191,0.08408073807453499,5.872357017609442,6.778304818846508,1.3723208839356371,0.7492196313197473
1997,6,1997.46,0.2332939393088457,0.016746703917191935,0.11239928761826178,0.08924757581258543,5.875591128028827,6.779287981994047,1.3741565003582188,0.7500855834124421
1998,6,1998.46,0.2339614330641395,0.027963477096465354,0.12143126242231818,0.09384486470018172,5.879555031110091,6.776687063379285,1.3750287799821392,0.7511652192808677
1999,6,1999.46,0.20398581235085353,0.044999914280806685,0.12462874685605378,0.09498703687052361,5.877808733422199,6.777748884600254,1.3766733287786308,0.7488349472554822
2000,6,2000.46,0.1755264031605661,0.06489713876070553,0.12426946504671983,0.09378241823389834,5.8921047306690655,6.7824385291288865,1.375751828232526,0.7469560854105274
2001,6,2001.46,0.15119647882301934,0.08665584411620196,0.1256394293022595,0.09281084503863445,5.885546752023182,6.783640158226495,1.3768375159418984,0.748418308679106
2002,6,2002.46,0.14515942474248344,0.10883965874089874,0.13041459989444243,0.09454736861055667,5.881283262495468,6.7835907993542985,1.3765062207931904,0.7474941524796782
2003,6,2003.46,0.1609717829579637,0.13539768510382477,0.13726513348834327,0.09497274618195595,5.881414829080072,6.783698900642245,1.3772282128060054,0.7459312676725286
2004,6,2004.46,0.19814200388009198,0.16922449713303078,0.14567586504305757,0.09648313960983036,5.889624860673627,6.781527903851434,1.3778916359775462,0.7453323127938837
2005,6,2005.46,0.24645086258575957,0.20428921358111637,0.16299151958373637,0.10466996062649925,5.89865112309949,6.780868891512757,1.3783346153916562,0.7469162341560167
2006,6,2006.46,0.23887460629669469,0.22976888667885595,0.1718795372275668,0.11359355215025867,5.897020465220173,6.783095785174563,1.3777062656571768,0.7456806436514124
2007,6,2007.46,0.19063536048494792,0.2492598698409765,0.18396651907693332,0.11690389265311009,5.891692524238254,6.783453983649753,1.3778314141379742,0.7442735218600828
2008,6,2008.46,0.09486176713778571,0.2611847577385166,0.19192751227534346,0.12335482813781577,5.8952425871728025,6.785072910863139,1.3771559340415684,0.7427874126631514
2009,6,2009.46,0.08376214603924259,0.27661690374663733,0.1914733059870148,0.11812507866519707,5.8979086480257585,6.7837042158843115,1.3779435241871578,0.7427336956685022
2010,6,2010.46,0.3525931013221016,0.31925814666291474,0.19808073559714748,0.11034411412162488,5.898987939029387,6.784016587760365,1.3779313404708582,0.7428129714803586
2011,6,2011.46,0.7506454515770699,0.3810452606697439,0.23327211762353703,0.1204002324740583,5.894497964275887,6.7827338735644656,1.3756159808407529,0.7423561966977271
2012,6,2012.46,0.8784062313280822,0.4175858967715542,0.26875345854334126,0.15593324134675804,5.89008356273751,6.781852145723557,1.3744656756090992,0.7440884112633172
2013,6,2013.46,0.8223579803087927,0.4323948907000164,0.28333289610797896,0.1722075876362461,5.890194523949514,6.7811741352018515,1.3767516652842937,0.7434775449079243
2014,6,2014.46,0.7877440542399511,0.44606319795167787,0.28526382872220696,0.1714503992291325,5.904018596798551,6.779334994165731,1.3764904541292833,0.742929039434686
2015,6,2015.46,0.8782166012058409,0.46831057943185134,0.28385674306102926,0.1688470638491646,5.903140268758372,6.7816325501121595,1.3753115490930465,0.7423733979282547
2016,6,2016.46,1.1579717849740463,0.50334991298892,0.28721904606665405,0.1679840892382791,5.902461176341153,6.784024252751021,1.3751224680392022,0.7423356823798475
2017,6,2017.46,1.548647719286599,0.546033256031537,0.30206534997862267,0.17649809332640923,5.903704055548785,6.783518754315399,1.3767946361714878,0.7424317969232901
2018,6,2018.46,1.9159791750509536,0.5861451054252873,0.323985685145502,0.19360027130603577,5.90625536872913,6.782196236414118,1.3756259808140296,0.7430578352148859
2019,6,2019.46,2.128062281829219,0.6117054849692106,0.3467278721782772,0.21441253516187112,5.926961738246879,6.785216220570795,1.3749281762193748,0.7415495286891312
2020,6,2020.46,2.170355291745557,0.6193024611011267,0.35703050046686524,0.22951827276476913,5.928122990151689,6.784475698098765,1.372711278302947,0.7413845526576678
