# Semihemispheric annual emissions for CFC-112 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-02-17 21:06:58.359087+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_box0,Semihemispheric_annual_emissions_box1,Semihemispheric_annual_emissions_box2,Semihemispheric_annual_emissions_box3,Semihemispheric_annual_emissions_1-sigma_box0,Semihemispheric_annual_emissions_1-sigma_box1,Semihemispheric_annual_emissions_1-sigma_box2,Semihemispheric_annual_emissions_1-sigma_box3
2004,6,2004.46,0.023843396355562124,0.0029574836521594483,0.010163523620182578,0.028985470655838345,2.986282397257354,3.4183682368864328,0.8753126490967711,0.4752912165338799
2005,6,2005.46,0.07669807037420613,0.007822352797308642,0.013243562416148743,0.029825571906597067,2.987441656688248,3.41892355708377,0.8759868679427234,0.4747675212402622
2006,6,2006.46,0.1189325079586398,0.011806943043086176,0.016958656295167605,0.03265899443980402,2.9822097544071893,3.4204894773258516,0.874424681528638,0.475100740716185
2007,6,2007.46,0.12729154547244262,0.01357246018559928,0.01952340503823402,0.0354187819449462,2.9883807942246783,3.4224666579849092,0.8743715430884867,0.4742188888434946
2008,6,2008.46,0.09815689052586309,0.010805940373330507,0.01963508231494011,0.035916520240528826,2.9893797739308927,3.419816055315307,0.8736293328032187,0.47380199162007736
2009,6,2009.46,0.0484755925174205,0.0054575052516528675,0.01717974573717531,0.03460294647044076,2.988435205618521,3.418681566108105,0.8733267710929391,0.47371805890101065
2010,6,2010.46,0.0060933925811067005,0.0,0.012861280051886857,0.030620677361759923,2.986699176029365,3.4185701499168024,0.8753853637153347,0.47354149883238567
2011,6,2011.46,0.017289932763893543,-8.673617379884035e-19,0.00819520580822132,0.021847608971685775,2.9889656319039766,3.4190495026608287,0.8751482562116982,0.47283404478068564
2012,6,2012.46,0.062094826220672715,0.006341494159597706,0.012636882618735154,0.021613236521058374,2.9879620763421544,3.4178597504547774,0.8752405344396774,0.4733682467242132
2013,6,2013.46,0.027347842701079535,0.004462623793098371,0.017236396643956462,0.029480706860236013,2.9882796470284387,3.4174451991308152,0.8758364934247845,0.4736676476305176
2014,6,2014.46,0.0,-2.168404344971009e-19,0.011768253551560347,0.023157759245467802,2.99054719207625,3.416386710358496,0.8755876793726866,0.4743524385685691
2015,6,2015.46,0.0,-1.0842021724855044e-19,0.004702427417111835,0.01567323927743602,2.989718186362249,3.4176910172801276,0.8767808027338678,0.4749004733147508
2016,6,2016.46,-8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0016874658554526178,2.9857108749046377,3.415830570106163,0.8778743217678476,0.47330695232031444
2017,6,2017.46,4.336808689942018e-19,0.0,-2.710505431213761e-20,0.0,2.9921446836719863,3.4166628493428512,0.876637759029176,0.47205790071095044
2018,6,2018.46,-4.336808689942018e-19,5.421010862427522e-20,0.0,1.3552527156068805e-20,2.995872604131888,3.415707470874245,0.8771312755287323,0.473332083434638
2019,6,2019.46,-4.336808689942018e-19,-5.421010862427522e-20,0.0,1.3552527156068805e-20,3.0000078926731946,3.4159682342584228,0.8772582743206797,0.4721908185794723
2020,6,2020.46,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,3.001347376456122,3.418428395314829,0.8779674106641169,0.47240039234938713
