# Semihemispheric annual emissions with no systematic uncertainty for CFC-115 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-27 18:47:57.674506+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box3,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box3
1992,6,1992.46,7.017169938389434,1.744716500827966,1.3538308227053728,1.1081598068183158,1.8730629000234051,2.0263171241549762,2.378662213124326,1.5057606404815749
1993,6,1993.46,7.125477708541108,1.7258688630200278,1.3294050957769363,1.0640235523927615,1.8239776550372295,1.9899272903557739,2.3663059892551415,1.4981281165910276
1994,6,1994.46,6.088076297381413,1.6259316461359068,1.2879110043749245,1.0284396875557618,1.7757113716332584,1.9714938514414182,2.353086079504401,1.500218590802837
1995,6,1995.46,4.625739784492759,1.4162004177562186,1.1855549899150457,0.9774552435650551,1.7202484169785115,1.943990803197033,2.3315696686369045,1.49978938888835
1996,6,1996.46,3.7440146548801914,1.1921118370115225,1.0153768768812477,0.8278832369632189,1.7029135542671756,1.9276916235599824,2.3178623896649273,1.4933182074792466
1997,6,1997.46,2.8254355324682296,1.0139738805962037,0.8959189725477495,0.7478723549123446,1.6476071155572145,1.897547465651974,2.318997431399643,1.4861258417334628
1998,6,1998.46,2.059484600856105,0.8474033236420171,0.7775855169068447,0.6612134844087868,1.596062371619674,1.873402678309797,2.308746086589451,1.4887507549144785
1999,6,1999.46,1.5005713130858618,0.6852804527630046,0.6679143568799953,0.5833659119930673,1.5957896739878272,1.858116876898764,2.2917776315137046,1.4863537884145444
2000,6,2000.46,1.1720384056847892,0.5729252319598338,0.5739560076510062,0.5116140498111151,1.5536738853124117,1.8307379616774264,2.2910888216398635,1.4815761844607716
2001,6,2001.46,1.1398684027119181,0.4796953588709459,0.5201366837447301,0.4622652506858979,1.5311026987979164,1.8004928028227987,2.277510022620897,1.4723425153257894
2002,6,2002.46,1.0698157866733575,0.39212116173645034,0.48689737214492457,0.4391859385104749,1.4793709097818808,1.7876518640551435,2.256736936350704,1.466751863080371
2003,6,2003.46,0.7553590450644848,0.3083449911656468,0.4595873224832774,0.4220761611639325,1.475266133383615,1.7693293064905213,2.2489373598890614,1.4556522866388768
2004,6,2004.46,0.16395223904717396,0.19285867252259092,0.3884860341623502,0.3808797421445847,1.3956799171112373,1.7700399822465371,2.233354721536279,1.4451391383631824
2005,6,2005.46,-5.551115123125783e-17,0.11457015570864588,0.2740703554688273,0.2556010182023762,1.3270520686639156,1.7351834405139581,2.230160199462144,1.434605086386282
2006,6,2006.46,0.0409940563549458,0.1192665436496861,0.22214876798446428,0.18656966637255892,1.2475917731113297,1.6915146431624863,2.2147215813997203,1.4326693504134689
2007,6,2007.46,0.2265006106513683,0.1605767209037868,0.21137141457754302,0.1609090753036634,1.2194595907114425,1.6585347484557584,2.201138716746367,1.4459575536124942
2008,6,2008.46,0.3141474147265622,0.1876998281124124,0.19633829281982537,0.14609839088839696,1.1374321317530327,1.6529454492474436,2.19868266566447,1.441220541844833
2009,6,2009.46,0.28994216065217776,0.20523211829087776,0.1896771894743052,0.13992373653637616,1.0597653823510271,1.6411383076431592,2.1841666668506945,1.4376670493847716
2010,6,2010.46,0.05107967171990092,0.19762589074940928,0.17305266178125842,0.11358688736662347,1.070938029227749,1.6153318496096891,2.1736001806417544,1.4274814010719445
2011,6,2011.46,0.03693268930048383,0.2733176258070382,0.2544717335021517,0.15297759517369827,1.0137133702519758,1.6123176131109889,2.165810593960661,1.4206213774717154
2012,6,2012.46,0.08379813083705699,0.3152805230343905,0.3101091320729746,0.20764360449563982,1.026376144035769,1.6065606707044917,2.1595400837775527,1.4216078610892695
2013,6,2013.46,-3.469446951953614e-18,0.30021518735815456,0.2747083819929731,0.15180560591961348,1.0068676422022103,1.5914725673378538,2.165737298095245,1.4261340334135948
2014,6,2014.46,0.11302706177445414,0.39296961569470973,0.32452449685505164,0.13036075323303023,1.0049285824370688,1.5843305827288583,2.1659095342253254,1.4252679151281458
2015,6,2015.46,0.30113634958119734,0.46448867581011205,0.379886418016629,0.16444462882321423,1.0069107415654592,1.5869413322384371,2.172196837055584,1.4334211542345967
2016,6,2016.46,0.4566395534292355,0.4568507269525754,0.3610553836659642,0.1258093695441306,1.0117065408397528,1.5895652875106998,2.1831819089047277,1.4427187738853242
2017,6,2017.46,0.6576100886934748,0.5036881803213537,0.40567803510315853,0.1304500819546721,1.0194123473015806,1.6110017751616903,2.198628396721806,1.4482527886293974
2018,6,2018.46,0.6770466015545001,0.5305101188179442,0.4778392382142291,0.19531166565095434,1.0476350915479127,1.632477814398746,2.19914295942552,1.4554999387295298
2019,6,2019.46,0.6963018630487924,0.5573342841293524,0.530913918111911,0.24906318734727592,1.0636380328260642,1.6545330327657275,2.206446430118026,1.467227011302769
2020,6,2020.46,0.34224035035008565,0.5256590502836228,0.5046421117780977,0.22085902182836104,1.0532041997932275,1.6871897691715636,2.2174332197816184,1.4712707735872856
