# Semihemispheric annual emissions with no systematic uncertainty for H-1202 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2025-07-09 13:59:14.736835+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box3,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box3
2008,6,2008.46,0.1175267284074135,0.030261965280577622,0.04780302270986064,0.045583855625979615,0.8102037320801958,0.539620209653612,0.31548931600328844,0.23681696804567393
2009,6,2009.46,0.08677094768735762,0.0417122023023919,0.0021325680607078698,0.03732256230971582,0.6728046863953004,0.5194770142619158,0.2891336156594214,0.2067997505099323
2010,6,2010.46,0.02859169689857825,0.03860118433217398,0.09957258023881387,0.05663959833447493,0.5845098272637184,0.505098780055572,0.25755715589459216,0.16159398852443596
2011,6,2011.46,0.12076774640302014,0.00016073260630683484,0.07685796157244718,0.052765504000340226,0.6916690792364859,0.47898503741695336,0.2531972422174578,0.15453458269849926
2012,6,2012.46,0.0019044003343169568,0.0024372378538029533,0.05590162058171603,0.06618624461269267,0.5088527447013619,0.47656202357962163,0.23213018841260905,0.13082812085595422
2013,6,2013.46,0.03343001785758542,0.033761050627142145,0.08018479957655408,0.04180840252784208,0.48561103905734987,0.4619414154936738,0.18576506649731195,0.10130610993009595
2014,6,2014.46,0.0,0.0007097686089697664,0.024859748033120476,0.07444371739947307,0.4560813541126825,0.44762083781189216,0.1633599262505224,0.09207878004085149
2015,6,2015.46,0.0,0.0,0.0,0.09596092382187953,0.43714346016313266,0.42195260692801523,0.13265499426426292,0.089115248712237
2016,6,2016.46,0.03598678563394375,0.015041184442756343,0.02510445742238075,0.07906389292808122,0.7581808135764675,0.4079417007012258,0.16494731053421743,0.08816970727796214
2017,6,2017.46,0.033482927970981236,0.04744451219476215,1.2797921701532798e-05,0.06397818569706458,0.4590173884679288,0.4050844293579024,0.14596588114882988,0.09486099692154083
2018,6,2018.46,0.10165124616405395,0.06726597025813193,0.023428968012351396,0.008873454029492061,0.3698890762749247,0.3909719008654548,0.10753619753236428,0.08357082330208275
2019,6,2019.46,0.010866745735681067,0.016739151490321447,0.03796042899799912,0.0,0.3834917677718771,0.4027984962230325,0.09249537324277224,0.061348151816816875
2020,6,2020.46,0.03161852854027937,0.031813297366407416,0.001318290774016963,0.03111993967997632,0.37401103755137316,0.41737101591513237,0.08187244447505695,0.047895867572559
2021,6,2021.46,0.004466650641348316,0.007767598773580812,0.037359141813407735,0.008492371153817508,0.4109507267688261,0.4428774343344987,0.07972463042007841,0.04298929891502918
2022,6,2022.46,0.018077636349392242,0.011308381372830545,0.02383803603558664,0.021407472797131257,0.4970584517208175,0.4754941961455733,0.07666513634882398,0.038441150317419015
2023,6,2023.46,0.00014574132649378628,0.0037138700916359356,0.010112402828856755,0.03802302731093753,1.1984647798466561,0.5092562491748466,0.1911528957696178,0.044171751244823795
