# UEA/FJZ data for CFC-113a
# Created by lw13938 on 2022-02-15 22:31:02.201373
# Contact data owners before use 
# This file contains data from the following sites/instruments: 
#===================================================
# CGO 
#   1. Unknown
#------------------
# SCALE: UEA
# UNITS: ppt
var,mf,mf,mf,mf,mf_variability,mf_variability,mf_variability,mf_variability,sites,sites,sites,sites,instruments,instruments,instruments,instruments
1995-09-01,,,,,,,,,,,,,,,,
1995-10-01,,,,,,,,,,,,,,,,
1995-11-01,,,,,,,,,,,,,,,,
1995-12-01,,,,,,,,,,,,,,,,
1996-01-01,,,,,,,,,,,,,,,,
1996-02-01,,,,,,,,,,,,,,,,
1996-03-01,,,,,,,,,,,,,,,,
1996-04-01,,,,,,,,,,,,,,,,
1996-05-01,,,,,,,,,,,,,,,,
1996-06-01,,,,,,,,,,,,,,,,
1996-07-01,,,,,,,,,,,,,,,,
1996-08-01,,,,,,,,,,,,,,,,
1996-09-01,,,,,,,,,,,,,,,,
1996-10-01,,,,,,,,,,,,,,,,
1996-11-01,,,,,,,,,,,,,,,,
1996-12-01,,,,,,,,,,,,,,,,
1997-01-01,,,,0.221845013,,,,0.014490221,,,,CGO,,,,Unknown
1997-02-01,,,,,,,,,,,,,,,,
1997-03-01,,,,,,,,,,,,,,,,
1997-04-01,,,,,,,,,,,,,,,,
1997-05-01,,,,,,,,,,,,,,,,
1997-06-01,,,,,,,,,,,,,,,,
1997-07-01,,,,,,,,,,,,,,,,
1997-08-01,,,,,,,,,,,,,,,,
1997-09-01,,,,,,,,,,,,,,,,
1997-10-01,,,,,,,,,,,,,,,,
1997-11-01,,,,,,,,,,,,,,,,
1997-12-01,,,,,,,,,,,,,,,,
1998-01-01,,,,,,,,,,,,,,,,
1998-02-01,,,,,,,,,,,,,,,,
1998-03-01,,,,,,,,,,,,,,,,
1998-04-01,,,,0.258819786,,,,0.011551257,,,,CGO,,,,Unknown
1998-05-01,,,,,,,,,,,,,,,,
1998-06-01,,,,,,,,,,,,,,,,
1998-07-01,,,,,,,,,,,,,,,,
1998-08-01,,,,,,,,,,,,,,,,
1998-09-01,,,,,,,,,,,,,,,,
1998-10-01,,,,,,,,,,,,,,,,
1998-11-01,,,,,,,,,,,,,,,,
1998-12-01,,,,,,,,,,,,,,,,
1999-01-01,,,,,,,,,,,,,,,,
1999-02-01,,,,,,,,,,,,,,,,
1999-03-01,,,,,,,,,,,,,,,,
1999-04-01,,,,,,,,,,,,,,,,
1999-05-01,,,,,,,,,,,,,,,,
1999-06-01,,,,0.271906444,,,,0.014490221,,,,CGO,,,,Unknown
1999-07-01,,,,,,,,,,,,,,,,
1999-08-01,,,,,,,,,,,,,,,,
1999-09-01,,,,,,,,,,,,,,,,
1999-10-01,,,,,,,,,,,,,,,,
1999-11-01,,,,,,,,,,,,,,,,
1999-12-01,,,,,,,,,,,,,,,,
2000-01-01,,,,,,,,,,,,,,,,
2000-02-01,,,,0.277999138,,,,0.014490221,,,,CGO,,,,Unknown
2000-03-01,,,,,,,,,,,,,,,,
2000-04-01,,,,,,,,,,,,,,,,
2000-05-01,,,,,,,,,,,,,,,,
2000-06-01,,,,,,,,,,,,,,,,
2000-07-01,,,,,,,,,,,,,,,,
2000-08-01,,,,,,,,,,,,,,,,
2000-09-01,,,,,,,,,,,,,,,,
2000-10-01,,,,,,,,,,,,,,,,
2000-11-01,,,,,,,,,,,,,,,,
2000-12-01,,,,,,,,,,,,,,,,
2001-01-01,,,,,,,,,,,,,,,,
2001-02-01,,,,,,,,,,,,,,,,
2001-03-01,,,,,,,,,,,,,,,,
2001-04-01,,,,0.29578106,,,,0.02021653,,,,CGO,,,,Unknown
2001-05-01,,,,,,,,,,,,,,,,
2001-06-01,,,,,,,,,,,,,,,,
2001-07-01,,,,,,,,,,,,,,,,
2001-08-01,,,,,,,,,,,,,,,,
2001-09-01,,,,,,,,,,,,,,,,
2001-10-01,,,,,,,,,,,,,,,,
2001-11-01,,,,,,,,,,,,,,,,
2001-12-01,,,,0.281842667,,,,0.017236887,,,,CGO,,,,Unknown
2002-01-01,,,,,,,,,,,,,,,,
2002-02-01,,,,,,,,,,,,,,,,
2002-03-01,,,,,,,,,,,,,,,,
2002-04-01,,,,,,,,,,,,,,,,
2002-05-01,,,,,,,,,,,,,,,,
2002-06-01,,,,,,,,,,,,,,,,
2002-07-01,,,,,,,,,,,,,,,,
2002-08-01,,,,,,,,,,,,,,,,
2002-09-01,,,,,,,,,,,,,,,,
2002-10-01,,,,,,,,,,,,,,,,
2002-11-01,,,,,,,,,,,,,,,,
2002-12-01,,,,,,,,,,,,,,,,
2003-01-01,,,,,,,,,,,,,,,,
2003-02-01,,,,,,,,,,,,,,,,
2003-03-01,,,,,,,,,,,,,,,,
2003-04-01,,,,,,,,,,,,,,,,
2003-05-01,,,,0.315021969,,,,0.011009224,,,,CGO,,,,Unknown
2003-06-01,,,,,,,,,,,,,,,,
2003-07-01,,,,,,,,,,,,,,,,
2003-08-01,,,,,,,,,,,,,,,,
2003-09-01,,,,,,,,,,,,,,,,
2003-10-01,,,,,,,,,,,,,,,,
2003-11-01,,,,,,,,,,,,,,,,
2003-12-01,,,,,,,,,,,,,,,,
2004-01-01,,,,,,,,,,,,,,,,
2004-02-01,,,,,,,,,,,,,,,,
2004-03-01,,,,,,,,,,,,,,,,
2004-04-01,,,,,,,,,,,,,,,,
2004-05-01,,,,,,,,,,,,,,,,
2004-06-01,,,,0.307917552,,,,0.012386086,,,,CGO,,,,Unknown
2004-07-01,,,,,,,,,,,,,,,,
2004-08-01,,,,,,,,,,,,,,,,
2004-09-01,,,,,,,,,,,,,,,,
2004-10-01,,,,,,,,,,,,,,,,
2004-11-01,,,,,,,,,,,,,,,,
2004-12-01,,,,0.335795868,,,,0.012386086,,,,CGO,,,,Unknown
2005-01-01,,,,0.330219357,,,,0.008529711,,,,CGO,,,,Unknown
2005-02-01,,,,0.324543879,,,,0.012352794,,,,CGO,,,,Unknown
2005-03-01,,,,0.315554969,,,,0.008035323,,,,CGO,,,,Unknown
2005-04-01,,,,0.331514734,,,,0.015653551,,,,CGO,,,,Unknown
2005-05-01,,,,,,,,,,,,,,,,
2005-06-01,,,,,,,,,,,,,,,,
2005-07-01,,,,,,,,,,,,,,,,
2005-08-01,,,,,,,,,,,,,,,,
2005-09-01,,,,,,,,,,,,,,,,
2005-10-01,,,,0.344949548,,,,0.012465559,,,,CGO,,,,Unknown
2005-11-01,,,,,,,,,,,,,,,,
2005-12-01,,,,,,,,,,,,,,,,
2006-01-01,,,,,,,,,,,,,,,,
2006-02-01,,,,0.356927688,,,,0.019463179,,,,CGO,,,,Unknown
2006-03-01,,,,,,,,,,,,,,,,
2006-04-01,,,,,,,,,,,,,,,,
2006-05-01,,,,,,,,,,,,,,,,
2006-06-01,,,,,,,,,,,,,,,,
2006-07-01,,,,,,,,,,,,,,,,
2006-08-01,,,,0.379707043,,,,0.017806631,,,,CGO,,,,Unknown
2006-09-01,,,,,,,,,,,,,,,,
2006-10-01,,,,,,,,,,,,,,,,
2006-11-01,,,,,,,,,,,,,,,,
2006-12-01,,,,0.357565124,,,,0.007554733,,,,CGO,,,,Unknown
2007-01-01,,,,,,,,,,,,,,,,
2007-02-01,,,,,,,,,,,,,,,,
2007-03-01,,,,,,,,,,,,,,,,
2007-04-01,,,,,,,,,,,,,,,,
2007-05-01,,,,0.359836344,,,,0.00807431,,,,CGO,,,,Unknown
2007-06-01,,,,0.360305305,,,,0.009523839,,,,CGO,,,,Unknown
2007-07-01,,,,0.374030086,,,,0.009762742,,,,CGO,,,,Unknown
2007-08-01,,,,0.371287478,,,,0.014042415,,,,CGO,,,,Unknown
2007-09-01,,,,0.375739838,,,,0.005968071,,,,CGO,,,,Unknown
2007-10-01,,,,,,,,,,,,,,,,
2007-11-01,,,,,,,,,,,,,,,,
2007-12-01,,,,,,,,,,,,,,,,
2008-01-01,,,,,,,,,,,,,,,,
2008-02-01,,,,,,,,,,,,,,,,
2008-03-01,,,,,,,,,,,,,,,,
2008-04-01,,,,,,,,,,,,,,,,
2008-05-01,,,,0.382485275,,,,0.010032841,,,,CGO,,,,Unknown
2008-06-01,,,,0.38596184,,,,0.021380098,,,,CGO,,,,Unknown
2008-07-01,,,,0.386005753,,,,0.014249203,,,,CGO,,,,Unknown
2008-08-01,,,,0.389960708,,,,0.018400212,,,,CGO,,,,Unknown
2008-09-01,,,,,,,,,,,,,,,,
2008-10-01,,,,,,,,,,,,,,,,
2008-11-01,,,,,,,,,,,,,,,,
2008-12-01,,,,,,,,,,,,,,,,
2009-01-01,,,,,,,,,,,,,,,,
2009-02-01,,,,,,,,,,,,,,,,
2009-03-01,,,,0.406195335,,,,0.008143977,,,,CGO,,,,Unknown
2009-04-01,,,,,,,,,,,,,,,,
2009-05-01,,,,,,,,,,,,,,,,
2009-06-01,,,,,,,,,,,,,,,,
2009-07-01,,,,0.42085782,,,,0.008539404,,,,CGO,,,,Unknown
2009-08-01,,,,,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,,,,,
2009-10-01,,,,,,,,,,,,,,,,
2009-11-01,,,,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,,,,
2010-01-01,,,,,,,,,,,,,,,,
2010-02-01,,,,,,,,,,,,,,,,
2010-03-01,,,,,,,,,,,,,,,,
2010-04-01,,,,,,,,,,,,,,,,
2010-05-01,,,,,,,,,,,,,,,,
2010-06-01,,,,,,,,,,,,,,,,
2010-07-01,,,,,,,,,,,,,,,,
2010-08-01,,,,,,,,,,,,,,,,
2010-09-01,,,,,,,,,,,,,,,,
2010-10-01,,,,,,,,,,,,,,,,
2010-11-01,,,,,,,,,,,,,,,,
2010-12-01,,,,0.44022966,,,,0.007153412,,,,CGO,,,,Unknown
2011-01-01,,,,,,,,,,,,,,,,
2011-02-01,,,,0.430736795,,,,0.013713033,,,,CGO,,,,Unknown
2011-03-01,,,,0.417316362,,,,0.009359132,,,,CGO,,,,Unknown
2011-04-01,,,,0.417881685,,,,0.005564866,,,,CGO,,,,Unknown
2011-05-01,,,,0.41543525,,,,0.012351761,,,,CGO,,,,Unknown
2011-06-01,,,,0.438032376,,,,0.020135302,,,,CGO,,,,Unknown
2011-07-01,,,,,,,,,,,,,,,,
2011-08-01,,,,,,,,,,,,,,,,
2011-09-01,,,,,,,,,,,,,,,,
2011-10-01,,,,,,,,,,,,,,,,
2011-11-01,,,,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,,,,
2012-01-01,,,,,,,,,,,,,,,,
2012-02-01,,,,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,,,,
2012-04-01,,,,0.47718076,,,,0.019827241,,,,CGO,,,,Unknown
2012-05-01,,,,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,,,,
2012-07-01,,,,,,,,,,,,,,,,
2012-08-01,,,,0.489046698,,,,0.019827241,,,,CGO,,,,Unknown
2012-09-01,,,,,,,,,,,,,,,,
2012-10-01,,,,,,,,,,,,,,,,
2012-11-01,,,,,,,,,,,,,,,,
2012-12-01,,,,0.496188573,,,,0.019827241,,,,CGO,,,,Unknown
2013-01-01,,,,,,,,,,,,,,,,
2013-02-01,,,,,,,,,,,,,,,,
2013-03-01,,,,0.52726442,,,,0.010508387,,,,CGO,,,,Unknown
2013-04-01,,,,,,,,,,,,,,,,
2013-05-01,,,,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,,,,
2013-07-01,,,,0.53176301,,,,0.01055262,,,,CGO,,,,Unknown
2013-08-01,,,,,,,,,,,,,,,,
2013-09-01,,,,,,,,,,,,,,,,
2013-10-01,,,,0.544834822,,,,0.0078087,,,,CGO,,,,Unknown
2013-11-01,,,,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,,,,
2014-01-01,,,,,,,,,,,,,,,,
2014-02-01,,,,0.550921826,,,,0.00783968,,,,CGO,,,,Unknown
2014-03-01,,,,,,,,,,,,,,,,
2014-04-01,,,,,,,,,,,,,,,,
2014-05-01,,,,0.567172239,,,,0.017576142,,,,CGO,,,,Unknown
2014-06-01,,,,,,,,,,,,,,,,
2014-07-01,,,,0.597032426,,,,0.018501482,,,,CGO,,,,Unknown
2014-08-01,,,,,,,,,,,,,,,,
2014-09-01,,,,0.583016264,,,,0.017689426,,,,CGO,,,,Unknown
2014-10-01,,,,,,,,,,,,,,,,
2014-11-01,,,,0.597121205,,,,0.018504233,,,,CGO,,,,Unknown
2014-12-01,,,,,,,,,,,,,,,,
2015-01-01,,,,,,,,,,,,,,,,
2015-02-01,,,,0.60812997,,,,0.020279092,,,,CGO,,,,Unknown
2015-03-01,,,,,,,,,,,,,,,,
2015-04-01,,,,,,,,,,,,,,,,
2015-05-01,,,,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,,,,
2015-07-01,,,,0.631463967,,,,0.023268539,,,,CGO,,,,Unknown
2015-08-01,,,,,,,,,,,,,,,,
2015-09-01,,,,0.617199682,,,,0.020618196,,,,CGO,,,,Unknown
2015-10-01,,,,,,,,,,,,,,,,
2015-11-01,,,,0.63651902,,,,0.023454811,,,,CGO,,,,Unknown
2015-12-01,,,,,,,,,,,,,,,,
2016-01-01,,,,0.652596341,,,,0.02258813,,,,CGO,,,,Unknown
2016-02-01,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,,,,
2016-04-01,,,,0.656992486,,,,0.021976717,,,,CGO,,,,Unknown
2016-05-01,,,,0.658345557,,,,0.024343791,,,,CGO,,,,Unknown
2016-06-01,,,,,,,,,,,,,,,,
2016-07-01,,,,0.6571553,,,,0.024381594,,,,CGO,,,,Unknown
2016-08-01,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,
2016-10-01,,,,0.649730286,,,,0.019296989,,,,CGO,,,,Unknown
2016-11-01,,,,0.67323367,,,,0.018866575,,,,CGO,,,,Unknown
2016-12-01,,,,,,,,,,,,,,,,
2017-01-01,,,,0.686298108,,,,0.019237293,,,,CGO,,,,Unknown
2017-02-01,,,,0.698395686,,,,0.019565062,,,,CGO,,,,Unknown
2017-03-01,,,,,,,,,,,,,,,,
2017-04-01,,,,,,,,,,,,,,,,
2017-05-01,,,,,,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,
2017-07-01,,,,,,,,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,
2017-10-01,,,,,,,,,,,,,,,,
2017-11-01,,,,,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,,,,,
2018-01-01,,,,,,,,,,,,,,,,
2018-02-01,,,,0.736216093,,,,0.020186458,,,,CGO,,,,Unknown
2018-03-01,,,,0.758620371,,,,0.022169364,,,,CGO,,,,Unknown
2018-04-01,,,,,,,,,,,,,,,,
2018-05-01,,,,0.771189958,,,,0.011215209,,,,CGO,,,,Unknown
2018-06-01,,,,,,,,,,,,,,,,
2018-07-01,,,,0.765768347,,,,0.010461429,,,,CGO,,,,Unknown
2018-08-01,,,,,,,,,,,,,,,,
2018-09-01,,,,0.81002025,,,,0.031815752,,,,CGO,,,,Unknown
2018-10-01,,,,,,,,,,,,,,,,
2018-11-01,,,,0.826201561,,,,0.016815133,,,,CGO,,,,Unknown
2018-12-01,,,,,,,,,,,,,,,,
2019-01-01,,,,0.806737256,,,,0.023533602,,,,CGO,,,,Unknown
2019-02-01,,,,,,,,,,,,,,,,
2019-03-01,,,,0.822628714,,,,0.023490744,,,,CGO,,,,Unknown
2019-04-01,,,,,,,,,,,,,,,,
2019-05-01,,,,0.838345232,,,,0.01992565,,,,CGO,,,,Unknown
2019-06-01,,,,,,,,,,,,,,,,
2019-07-01,,,,0.87618978,,,,0.022650971,,,,CGO,,,,Unknown
2019-08-01,,,,,,,,,,,,,,,,
2019-09-01,,,,0.877910988,,,,0.008534439,,,,CGO,,,,Unknown
2019-10-01,,,,,,,,,,,,,,,,
2019-11-01,,,,0.899048556,,,,0.019190818,,,,CGO,,,,Unknown
2019-12-01,,,,,,,,,,,,,,,,
2020-01-01,,,,,,,,,,,,,,,,
2020-02-01,,,,0.9080773715,,,,0.0174618925,,,,CGO,,,,Unknown
2020-03-01,,,,,,,,,,,,,,,,
2020-04-01,,,,0.941223347,,,,0.010428321,,,,CGO,,,,Unknown
2020-05-01,,,,0.949919908,,,,0.028972616,,,,CGO,,,,Unknown
2020-06-01,,,,,,,,,,,,,,,,
2020-07-01,,,,0.978073004,,,,0.028417609,,,,CGO,,,,Unknown
2020-08-01,,,,,,,,,,,,,,,,
2020-09-01,,,,0.985078886,,,,0.012642442,,,,CGO,,,,Unknown
2020-10-01,,,,,,,,,,,,,,,,
2020-11-01,,,,0.989289463,,,,0.02903691,,,,CGO,,,,Unknown
