# Semihemispheric annual emissions with no systematic uncertainty for CFC-114 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-02-23 00:25:26.296172+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box3,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box3
1996,6,1996.46,0.07811686534119677,0.3829570103362516,0.805553321033038,1.2752604576032314,12.966586593493501,14.081295420174442,1.9629807867294857,2.1211347247253967
1997,6,1997.46,0.18915460422806674,0.09761494514044966,0.5373103065845627,0.9598671809672789,12.966300172632893,14.082061203736457,1.9633977500978281,2.1171261042707745
1998,6,1998.46,4.440892098500626e-16,-5.551115123125783e-17,0.26145524970168205,0.6051073326479981,12.972236879751579,14.075607070478025,1.9648584590981872,2.1182047042776144
1999,6,1999.46,4.440892098500626e-16,0.03695354573341094,-2.7755575615628914e-17,1.3877787807814457e-17,12.944941627636622,14.078197365590022,1.9698159814687406,2.11980035165624
2000,6,2000.46,2.3746929043478118,0.6275087745585118,0.31384424959255064,0.28906164825082054,12.901661289830876,14.082349569286997,1.9645343976572454,2.117482398605246
2001,6,2001.46,3.3113305280799916,0.9217229953357542,0.6624441273070713,0.5722384868131386,12.874130671347222,14.085259834136789,1.9672173996860558,2.116217960190819
2002,6,2002.46,1.6940707669289576,0.7342997320877432,0.7221151477597436,0.7672993412050794,12.897548477980015,14.087412445906045,1.9714531474249124,2.1155860513929183
2003,6,2003.46,0.8383896058262552,0.507010733659062,0.4305262851238076,0.46086280755475756,12.923096887175298,14.08297516624612,1.9720179357423835,2.1178517237489665
2004,6,2004.46,0.8726828752620003,0.4636525277089711,0.3800459886802932,0.3992488438372194,12.94231991512035,14.07798802526328,1.9737346940148168,2.1223249001205597
2005,6,2005.46,0.5880642839755303,0.44368241155025423,0.4008177180976092,0.34591794821840177,12.944473706623889,14.0780894722666,1.972324763251018,2.12103782773244
2006,6,2006.46,0.6407789991382621,0.42973435772779683,0.43463044493524366,0.37098309716606703,12.945651658177383,14.075289352256144,1.9713068215002487,2.1235300486421567
2007,6,2007.46,0.656882982256917,0.39689504919010704,0.4492491985792218,0.4163980566076771,12.950987629317021,14.070382632060266,1.9745402185610605,2.124451319611658
2008,6,2008.46,0.7322819662372503,0.3721860935286135,0.44290209518105295,0.45131480608271707,12.961075329605078,14.07259369954469,1.9747448016651583,2.125486649822678
2009,6,2009.46,0.6927392298551042,0.3597875594272253,0.4071095407620617,0.4601195670380036,12.955874778590523,14.073145419861627,1.9741729801182317,2.1266876227689364
2010,6,2010.46,0.6106884714549082,0.3397687201943938,0.3633395703293765,0.42548996679729684,12.95388862815085,14.074252034295071,1.97577196423448,2.1278006979019803
2011,6,2011.46,0.4854136950382903,0.3234118680943715,0.33070267744462317,0.37203280545359313,12.958308046801271,14.074501285930534,1.9796070083852573,2.126388316304442
2012,6,2012.46,0.39150184389951465,0.3023073860787208,0.3023738357557338,0.3246174371682852,12.96593527464878,14.079270705717246,1.9787048066410073,2.128608861790155
2013,6,2013.46,0.3661136901511051,0.278274811768039,0.27469250017468244,0.2895139792973725,12.97131596757887,14.079320569829232,1.982113510730217,2.12906912854509
2014,6,2014.46,0.3313624080954741,0.24795377043194847,0.24639563553830748,0.2627247270762566,12.963321266111178,14.075243522193633,1.9852067575269228,2.131263527667206
2015,6,2015.46,0.22505764418943344,0.21146076134887837,0.21735376758790584,0.2424310656991153,12.963735005304047,14.073183447445066,1.9877431848994151,2.129540664578053
2016,6,2016.46,0.21123079976151557,0.1889521418308335,0.2020784417136888,0.23356372556641325,12.97345878903444,14.078900940683962,1.9893091540157406,2.1303757539508315
2017,6,2017.46,0.1716619038299476,0.16836038997497813,0.20887436330380238,0.2502647277074238,12.97485788159057,14.078248013141687,1.9864359710486346,2.1304509790342756
2018,6,2018.46,0.1518842606381778,0.15693559758238834,0.23586659303903887,0.2853628738892787,12.985418527116895,14.074046965165083,1.9866887265117925,2.1318540316764247
2019,6,2019.46,0.09492517713104821,0.15139590561006286,0.2654106606973156,0.3239039020414478,12.984317513120766,14.072093961653453,1.9869627282654845,2.1342227278265384
2020,6,2020.46,0.03793638185247267,0.14880909924540262,0.28066464675425923,0.34605831058932734,12.980583178157572,14.067300137093428,1.9875356184453352,2.1377245875056743
