# Semihemispheric annual emissions for CFC-13 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-27 18:45:33.641769+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_box0,Semihemispheric_annual_emissions_box1,Semihemispheric_annual_emissions_box2,Semihemispheric_annual_emissions_box3,Semihemispheric_annual_emissions_1-sigma_box0,Semihemispheric_annual_emissions_1-sigma_box1,Semihemispheric_annual_emissions_1-sigma_box2,Semihemispheric_annual_emissions_1-sigma_box3
2008,6,2008.46,0.25411915983947003,0.10352382560094313,0.08028104613264218,0.0586589306267196,0.5929216996896504,0.9781058292800663,1.4056705364911706,0.9174552051647872
2009,6,2009.46,0.2271001692948911,0.1029522443924704,0.0830252414478554,0.06251582879985615,0.5855727175468176,0.9757395616147078,1.4048585148745505,0.9163605137057013
2010,6,2010.46,0.21872745463087997,0.1100038826922564,0.08832102472132076,0.06551117274778305,0.5859185408430433,0.9767534005015945,1.405348296719629,0.9167288725610411
2011,6,2011.46,0.23606548719281853,0.12317953625846488,0.0989643812434341,0.07500423733235163,0.588244023627021,0.9785693969188549,1.404528321257219,0.9163885370388803
2012,6,2012.46,0.252964013335316,0.13443221788068413,0.10949228861638272,0.0858737160574141,0.5847285655700992,0.9806707759032919,1.4061777875057722,0.9162746610758286
2013,6,2013.46,0.243026072733004,0.14115441564877143,0.11529674116899707,0.09461406720295741,0.5905466850730323,0.9794937804097388,1.4062006431623038,0.9162653783201268
2014,6,2014.46,0.19923580341059718,0.14222727842693433,0.11338164695567808,0.0956596977697224,0.5910802531636214,0.9814061391280821,1.4054441074680715,0.9172559193744025
2015,6,2015.46,0.15531752463552254,0.13845085997375217,0.10621378918819736,0.09047235681001352,0.5878121009518107,0.9799897127085906,1.4048045698625709,0.9172822944171565
2016,6,2016.46,0.16121279191939686,0.1429426970406892,0.10061495095203161,0.0842710757823368,0.5833552738788516,0.9786543220308115,1.4051305992603904,0.9181878819681848
2017,6,2017.46,0.20454061686493188,0.15551660755363814,0.10285888084253612,0.08594201580462534,0.5842397521974069,0.9790887046410608,1.4050514553707791,0.918651581758979
2018,6,2018.46,0.2640605780816244,0.16574786454394916,0.10800144638132807,0.0921213605282722,0.5873252512850086,0.9798727290444486,1.4048530356812305,0.9180534444532321
2019,6,2019.46,0.2786994912680506,0.16897245875853975,0.11224918450126677,0.09722063785962777,0.5949640695530782,0.9822368248800292,1.4051599456098494,0.9175644681193388
2020,6,2020.46,0.25173371344761675,0.1706388219700545,0.11461682942291727,0.0999325569222389,0.5960797842862976,0.983029271556189,1.406228546666914,0.9195518448589631
