# Semihemispheric annual emissions with no systematic uncertainty for CFC-13 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-27 18:45:33.646545+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box3,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box3
1988,6,1988.46,1.4587791585223193,0.34761090601245653,0.2287742454344861,0.16712483554109062,0.6592375816706232,1.0428032004725696,1.5332153655770935,0.9772398464814115
1989,6,1989.46,1.3122537607911033,0.333451152348335,0.2225271567175877,0.16127800259471003,0.6653249836165175,1.0407041131110313,1.5320865688934648,0.9773631329774191
1990,6,1990.46,1.152315506792963,0.30480433874630153,0.2094917475084346,0.15280415030616004,0.6625333210307338,1.0404584388831846,1.5318270156501947,0.9773482031697579
1991,6,1991.46,1.027207292694756,0.2816309512503599,0.1961131670665842,0.14229773128385098,0.658080539368535,1.0376640780081474,1.5309721503124887,0.977532485179263
1992,6,1992.46,0.8958887122708071,0.2568100153208723,0.1812853908922012,0.13000277452965084,0.6514239930190726,1.0383251242578098,1.5322921402463996,0.9779210960391608
1993,6,1993.46,0.7894296531287672,0.23699017581467052,0.16890908391858292,0.11883092437361692,0.6436839352465274,1.0377684694618232,1.5303704740034005,0.979120858930579
1994,6,1994.46,0.6533656541901106,0.21542193809553675,0.15512644524896355,0.10758089208101217,0.6456997005075313,1.0388244117560315,1.5297683196914453,0.978138486549063
1995,6,1995.46,0.5059785011586196,0.19068385219807868,0.13948300498554714,0.09561217680989566,0.6410442343165266,1.036964317053795,1.5297864101573058,0.9780054487160507
1996,6,1996.46,0.3663203370494776,0.16664028855044227,0.12042740910789711,0.08048733870994508,0.6364253101242525,1.0362298167405577,1.529658594220534,0.9783380734808239
1997,6,1997.46,0.2613783023911242,0.14738476387745034,0.10390084187187941,0.06642135121166394,0.6300810270247624,1.0354491700307595,1.5287868282614994,0.9789414360817361
1998,6,1998.46,0.1919578665006696,0.13473588311074378,0.09240323873223331,0.057259229496780494,0.6300794269042105,1.0349822409438851,1.5290244658390926,0.9783839088247661
1999,6,1999.46,0.13918373720052227,0.12352845244199313,0.0861965715725499,0.051620562440706896,0.6263310629252127,1.0329166647115313,1.5270491226200722,0.978301188484131
2000,6,2000.46,0.1185121304047232,0.12035647821398128,0.08453029151952869,0.05119901060478845,0.6282044390085607,1.030597068221473,1.5258389515097968,0.9793844320005837
2001,6,2001.46,0.12336780052757733,0.12117294699126123,0.08593842240057263,0.05268104018142993,0.6218309435906065,1.0301074763718392,1.5250408080543172,0.9799233621383678
2002,6,2002.46,0.14405124211532086,0.12178709498936914,0.08871061387880479,0.05798898318959681,0.6181000448432924,1.0267826158393354,1.5256772593358459,0.9815253165504657
2003,6,2003.46,0.1536575538613936,0.12060812373593029,0.09066133030092662,0.06127610597577216,0.6169009933453775,1.0265873838079536,1.5247218730730794,0.9813919679714406
2004,6,2004.46,0.1570738641184662,0.11582842266138925,0.08995109697834415,0.06361657824991894,0.6167349130988748,1.027269602805265,1.5237314775139552,0.9814672227945908
2005,6,2005.46,0.1679019411374789,0.10776530681745065,0.08595676978522458,0.06080596999216103,0.6099592595364671,1.0263638064099505,1.5230653281142752,0.9817197702473225
2006,6,2006.46,0.19349207509528996,0.10212649747397033,0.08192134035918519,0.05861914635838084,0.6053483064816984,1.0275234076649247,1.521302124328986,0.9814748976010117
2007,6,2007.46,0.23922114659458962,0.10332571239654674,0.07897643732387825,0.05692739774307143,0.5981953997629533,1.0276023459245325,1.520175017834318,0.981684702217298
2008,6,2008.46,0.25411915983947003,0.10352382560094313,0.08028104613264218,0.0586589306267196,0.5904020711179498,1.0260120050616892,1.5188752703597619,0.9826408571607755
2009,6,2009.46,0.2271001692948911,0.1029522443924704,0.0830252414478554,0.06251582879985615,0.5902923951237377,1.0228653036493927,1.5177891053621262,0.9817539636581492
2010,6,2010.46,0.21872745463087997,0.1100038826922564,0.08832102472132076,0.06551117274778305,0.5937221760060526,1.0219453180551434,1.5184002756931272,0.9795848854120714
2011,6,2011.46,0.23606548719281853,0.12317953625846488,0.0989643812434341,0.07500423733235163,0.5904496015743681,1.021373856786449,1.5184913251343206,0.979557360047399
2012,6,2012.46,0.252964013335316,0.13443221788068413,0.10949228861638272,0.0858737160574141,0.5906392571403445,1.0215900059275393,1.5180613552065196,0.9793815239256122
2013,6,2013.46,0.243026072733004,0.14115441564877143,0.11529674116899707,0.09461406720295741,0.5865614947488491,1.0243620983047261,1.5168046997083013,0.9796937465259944
2014,6,2014.46,0.19923580341059718,0.14222727842693433,0.11338164695567808,0.0956596977697224,0.5926589393807338,1.0250229920858316,1.5145669086686093,0.977353480407842
2015,6,2015.46,0.15531752463552254,0.13845085997375217,0.10621378918819736,0.09047235681001352,0.5921327584363733,1.0235817005041234,1.5143729336611738,0.978204518549482
2016,6,2016.46,0.16121279191939686,0.1429426970406892,0.10061495095203161,0.0842710757823368,0.5906317730329038,1.024866781451982,1.5152741146613489,0.9779842467980869
2017,6,2017.46,0.20454061686493188,0.15551660755363814,0.10285888084253612,0.08594201580462534,0.5925531893584024,1.0246886537669058,1.515729124703339,0.9786739414326507
2018,6,2018.46,0.2640605780816244,0.16574786454394916,0.10800144638132807,0.0921213605282722,0.5910309831257922,1.025957448199045,1.5158335829168401,0.9782583867370734
2019,6,2019.46,0.2786994912680506,0.16897245875853975,0.11224918450126677,0.09722063785962777,0.5934297726660024,1.026281797566669,1.5143853587494114,0.9798255528532122
2020,6,2020.46,0.25173371344761675,0.1706388219700545,0.11461682942291727,0.0999325569222389,0.610413333549992,1.0267759192871904,1.5158692161342155,0.9803424625201776
