# Global mole fraction growth rate for CFC-112a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:19:39.656503+00:00 
# Units: ppt 
Year,Month,Decimal_date,Global_mole_fraction_growth_rate,Global_mole_fraction_growth_rate_1-sigma
2013,4,2013.29,0.00064934078498768,0.0002464514282029215
2013,5,2013.37,0.0006744543929220807,0.0002517865174443526
2013,6,2013.46,0.0007008737731735536,0.00025667729427717015
2013,7,2013.54,0.0007285512392967655,0.000255143247504256
2013,8,2013.62,0.0007570294033764314,0.0002506464811932398
2013,9,2013.71,0.0007857454821855397,0.0002536811329026293
2013,10,2013.79,0.0008142095305823817,0.0002666625115979252
2013,11,2013.87,0.000842265755957564,0.0002802591200299171
2013,12,2013.96,0.0008697038403776998,0.0002852727122306712
2014,1,2014.04,0.000896081570061219,0.0002787395507956547
2014,2,2014.12,0.0009215360492870404,0.00026869180346582387
2014,3,2014.21,0.0009467739977535906,0.0002634665860193002
2014,4,2014.29,0.0009727805767557945,0.00026548376834338014
2014,5,2014.37,0.0010000461874931131,0.00027198523478623226
2014,6,2014.46,0.001028644021098081,0.00027731382713040145
2014,7,2014.54,0.0010585171496257848,0.0002749666351602203
2014,8,2014.62,0.0010890860851874217,0.0002676072607571206
2014,9,2014.71,0.0011196470495699953,0.00026557280087982193
2014,10,2014.79,0.001149604105673784,0.0002728549225550742
2014,11,2014.87,0.0011787813803564894,0.00028212457662380347
2014,12,2014.96,0.0012069331487232604,0.0002849229112980706
2015,1,2015.04,0.0012335274051987332,0.0002786050302816583
2015,2,2015.12,0.0012587179727014156,0.00027080856696961344
2015,3,2015.21,0.0012833153426140488,0.0002691311754290286
2015,4,2015.29,0.0013084272047896198,0.00027502438890027463
2015,5,2015.37,0.0013345989463060203,0.0002849663502451519
2015,6,2015.46,0.001361915134812999,0.00029249567946509935
2015,7,2015.54,0.001390330177387476,0.00029035115679895923
2015,8,2015.62,0.0014191504575122062,0.0002810633781983113
2015,9,2015.71,0.0014475393126244542,0.0002756389492297575
2015,10,2015.79,0.0014748158011226257,0.0002797298088042714
2015,11,2015.87,0.0015008119634805567,0.0002875184037641857
2015,12,2015.96,0.0015252943461894965,0.0002908706833261393
2016,1,2016.04,0.0015477156432681788,0.0002870497006952903
2016,2,2016.12,0.0015683311800040597,0.00028271846174456354
2016,3,2016.21,0.0015881143056870432,0.00028434593787596534
2016,4,2016.29,0.001608320915322382,0.00029268698501698986
2016,5,2016.37,0.0016295826302000452,0.0003042058203216533
2016,6,2016.46,0.001652030641100075,0.00031261126148032277
2016,7,2016.54,0.0016756570481388858,0.0003107477174221231
2016,8,2016.62,0.0016996605147149104,0.00030106094284688376
2016,9,2016.71,0.0017230602052447335,0.00029435382572488806
2016,10,2016.79,0.0017450654164108323,0.00029675005108680116
2016,11,2016.87,0.0017654739645766744,0.0003036180177272038
2016,12,2016.96,0.0017840390288743789,0.00030766669567972764
2017,1,2017.04,0.0018002014181148897,0.00030658090423660425
2017,2,2017.12,0.0018143222105152504,0.0003063100388782524
2017,3,2017.21,0.0018275263811913258,0.0003122450064027706
2017,4,2017.29,0.0018411957940983163,0.0003244703886759585
2017,5,2017.37,0.001856047618872113,0.00033941309354600444
2017,6,2017.46,0.00187227235154705,0.0003509379261733407
2017,7,2017.54,0.001889911921461281,0.0003520894789262068
2017,8,2017.62,0.0019080736073342213,0.0003451020630466819
2017,9,2017.71,0.0019256368154414736,0.0003400550620792556
2017,10,2017.79,0.001941687569664627,0.00034306190618946713
2017,11,2017.87,0.0019559513344964067,0.00035089934966851805
2017,12,2017.96,0.001968133189643362,0.0003575527600487451
2018,1,2018.04,0.0019776406797290895,0.0003610428649001795
2018,2,2018.12,0.0019849050086401337,0.00036582088138520776
2018,3,2018.21,0.001991151636213041,0.00037573221936876424
2018,4,2018.29,0.0019978319300248456,0.00039046025346209455
2018,5,2018.37,0.0020057174218089694,0.00040693240457965443
2018,6,2018.46,0.002015050491226223,0.0004197342071406916
2018,7,2018.54,0.0020259276019167606,0.0004226487231879144
2018,8,2018.62,0.0020373969136619928,0.0004176827591778592
2018,9,2018.71,0.002048237755692146,0.00041382033118918336
2018,10,2018.79,0.002057449823032552,0.00041675543976979864
2018,11,2018.87,0.0020647067384369825,0.000424347828968146
2018,12,2018.96,0.0020696918725414903,0.0004316674734089365
2019,1,2019.04,0.0020718212381144563,0.00043682964473697086
2019,2,2019.12,0.002071615227562881,0.00044312960320298393
2019,3,2019.21,0.002070394515480447,0.00045360960841860196
2019,4,2019.29,0.0020696640586537556,0.00046812894061309496
2019,5,2019.37,0.0020702463359823457,0.00048426248080532064
2019,6,2019.46,0.002072439968071992,0.0004973902010156478
2019,7,2019.54,0.0020763973955727176,0.0005020671730819054
