# Semihemispheric annual emissions for CFC-114 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:24:38.884532+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_box0,Semihemispheric_annual_emissions_box1,Semihemispheric_annual_emissions_box2,Semihemispheric_annual_emissions_box3,Semihemispheric_annual_emissions_1-sigma_box0,Semihemispheric_annual_emissions_1-sigma_box1,Semihemispheric_annual_emissions_1-sigma_box2,Semihemispheric_annual_emissions_1-sigma_box3
1993,6,1993.46,3.3647880067330793,1.3818828962258003,1.5780154226982581,1.524439356807669,2.1714450042738496,2.323469344885601,2.689428237995514,1.7281062609423472
1994,6,1994.46,2.8802725461297087,1.1377050254478431,1.3996151405324502,1.388889920472314,2.084567617833246,2.2821562311796533,2.679005459981743,1.722478727922634
1995,6,1995.46,2.091856507776026,0.8200203285909086,1.2009509274867372,1.2417177434648072,2.0378920374895735,2.247555453762259,2.6679055549836037,1.7284901811799551
1996,6,1996.46,1.5242564853802882,0.6176470118620486,1.0071639669931252,1.0338433436362344,1.992911729290155,2.2072543240123106,2.6416739743111903,1.7231468768191
1997,6,1997.46,1.4291062816499085,0.555882083570353,0.8943664798364258,0.9427630173270872,1.94624744657774,2.188308989851314,2.623435438811449,1.7170705588557882
1998,6,1998.46,1.4713069046778025,0.5402026415708967,0.7865862247943,0.8621478707745135,1.8843550822755268,2.1574941168598154,2.6113348821440363,1.7103776058908784
1999,6,1999.46,1.439247686535735,0.5027675045139347,0.6547966623187563,0.7063068669748002,1.9013293167685053,2.1044729690847683,2.6009502843199166,1.7116810679496377
2000,6,2000.46,1.228814302720659,0.4603507618673486,0.5707260849484682,0.595318436867897,1.8254064654251858,2.0834199070061405,2.5751103527111026,1.70822502209129
2001,6,2001.46,1.2747864874249537,0.45529296000430247,0.5238948110659933,0.5209857210707909,1.7533864457646748,2.03370785830329,2.5652906153304076,1.7017275238958998
2002,6,2002.46,1.3483295063205178,0.46166070740725734,0.4935869141427221,0.46268107353873383,1.6862638992392278,1.9809182909378305,2.564204706456995,1.6929430723848862
2003,6,2003.46,1.1515113060021063,0.45965039507645084,0.46185783199970926,0.4128996497290422,1.6164021246338771,1.9543217959895187,2.555961689834912,1.6925534707156327
2004,6,2004.46,0.6920155400080931,0.40393039930135455,0.39359243892852175,0.33660158754830677,1.5309889385672286,1.9115029990402823,2.5357448210708493,1.6964932642755686
2005,6,2005.46,0.8340095000066139,0.4204276301646428,0.345075565481128,0.21472094697900465,1.4554497084950362,1.8692879232668997,2.53029301625989,1.6935642941399005
2006,6,2006.46,0.9692646724849675,0.4479005880306292,0.3637449562881332,0.21716314889584878,1.4029196717151344,1.840806415122395,2.5025184301908907,1.6824783440092375
2007,6,2007.46,0.8121102610426689,0.45310099020342504,0.3517201780055315,0.19111089087424737,1.3032630466761974,1.8115358644102457,2.496298505932463,1.6728247520074986
2008,6,2008.46,0.3766388878214472,0.4425772681659916,0.38664540011607834,0.16976142344943226,1.1325329271914442,1.7817620111777386,2.493117864081071,1.6655698986153389
2009,6,2009.46,0.5838675554322972,0.6198170164784303,0.5399765626054319,0.3098884284491276,1.128126358687251,1.7672703382620207,2.492875259043434,1.6642661951357727
2010,6,2010.46,0.3639402326240359,0.452486201711701,0.4404039838796798,0.28778496520196795,1.1344100651152844,1.7596626754670581,2.503221838477489,1.6552787142145253
2011,6,2011.46,0.4203953742435666,0.5321916095863614,0.47409724522632474,0.23080683822792616,1.0903939643212213,1.7486265197225692,2.48676757464301,1.6495811286052926
2012,6,2012.46,0.6137728137486355,0.6132386615300732,0.5131607942418012,0.26515439472786284,1.104338906868308,1.7551919270149121,2.4783375777171233,1.636566347134989
2013,6,2013.46,0.5489165129949606,0.5952473467087832,0.5225709636238303,0.2382375784201125,1.1106835061835543,1.7494395748033142,2.473833974705901,1.6344810343199365
2014,6,2014.46,0.6179348700250537,0.5703900260259145,0.544272283156275,0.2598733325081365,1.221177335850043,1.7672892586632654,2.4647215612727127,1.6272157300348022
2015,6,2015.46,0.6890883556320241,0.5517444157557404,0.5510491057452381,0.2528380195468434,1.0884930321334585,1.777071201687959,2.467962853516218,1.6235768907160146
2016,6,2016.46,0.39596635727009694,0.58377424478435,0.6666343265179541,0.33008609225363295,1.1212635040403893,1.776587673670557,2.4792493210173845,1.642830651680289
2017,6,2017.46,0.6297808434980398,0.6477458249638722,0.7857698398148772,0.4853923616552836,1.129606423925377,1.8066551765894932,2.4802295400182275,1.6419411269145465
2018,6,2018.46,0.9572549321952315,0.6834772689068361,0.8545985290975436,0.5729788781424326,1.1846699596383514,1.8253425488768877,2.4804169512639893,1.6541734878353516
2019,6,2019.46,1.3002006203173766,0.4566206124242544,0.7754668255634419,0.5424603857787822,1.1902108887061857,1.850063179191924,2.4879586730700116,1.6563987309772705
2020,6,2020.46,0.0,0.359383828587494,0.7756703004080326,0.5001854680956651,1.231564352039701,1.8964153800229127,2.494594501584377,1.670918100507525
