# Semihemispheric annual emissions for CFC-114a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:21:55.772723+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_box0,Semihemispheric_annual_emissions_box1,Semihemispheric_annual_emissions_box2,Semihemispheric_annual_emissions_box3,Semihemispheric_annual_emissions_1-sigma_box0,Semihemispheric_annual_emissions_1-sigma_box1,Semihemispheric_annual_emissions_1-sigma_box2,Semihemispheric_annual_emissions_1-sigma_box3
1994,6,1994.46,0.27623350110824846,0.11034784101302535,0.12347767501636152,0.1483517892326635,1.4249325135083348,1.5832995356637176,0.32653863346104667,0.2117594676744175
1995,6,1995.46,0.2602709849707447,0.09130789512803082,0.11820474207987197,0.14696555102604986,1.4281440002588657,1.5832277708051103,0.3267276905157207,0.21158726114698614
1996,6,1996.46,0.25308988103924485,0.07576926267623063,0.11530321101043328,0.14603592706182905,1.4288233795342606,1.583427472853806,0.3266428917583077,0.2120764359900246
1997,6,1997.46,0.20764059069602017,0.05712869013402425,0.11415158852917838,0.1477783069859917,1.429540937356003,1.5830536080172328,0.326155655588052,0.21237443906999393
1998,6,1998.46,0.05651204788520969,0.028220371713692665,0.10663976896003413,0.14916687894035888,1.429556487847061,1.5827083590192377,0.32689160158296005,0.21289495327847074
1999,6,1999.46,0.0,6.1547801763622845e-06,0.08355616287981817,0.13528067124198387,1.4268605710861666,1.5834889813623585,0.3272636926763885,0.214135970396439
2000,6,2000.46,0.025342951293742866,0.0007561552251112436,0.07765561842434601,0.12710921211925766,1.4279584703020733,1.5848237893227968,0.3273521819855603,0.2133626742837231
2001,6,2001.46,0.018946313025185568,1.3877787807814457e-17,0.06938323879915616,0.11738249476651556,1.4280431786093475,1.5843845241112913,0.32760204926454833,0.21340418737486086
2002,6,2002.46,0.03086963461755121,1.3877787807814457e-17,0.05901562911352953,0.10668804278384127,1.4295525936792446,1.5842635865017933,0.32718772177636307,0.21274433335049586
2003,6,2003.46,0.060103268636571894,5.7281815403154024e-05,0.05135130449838782,0.09847327689784156,1.42810448644048,1.5843327317030877,0.32725865590638065,0.21290353049469765
2004,6,2004.46,0.14874891279970104,0.0050391732396836,0.04910620065106933,0.08932910678796678,1.4275833861962972,1.5847405711715747,0.32725850246266125,0.2124890200783702
2005,6,2005.46,0.21298503238230526,0.008885129107223708,0.04902656849601206,0.08860771022768278,1.426758282750989,1.5849450562897855,0.3275094142094169,0.21287508228432958
2006,6,2006.46,0.24999136412812104,0.010890121928122026,0.04742737792169804,0.08626483453502352,1.4286276143702563,1.5852956262045703,0.32717215432200936,0.21334894743618463
2007,6,2007.46,0.27662392682625375,0.016355114012323046,0.04587341137361172,0.08309421892199055,1.4286029513339054,1.5855627203491822,0.32763876136930553,0.2133294407642823
2008,6,2008.46,0.26509628884153374,0.020673366211418964,0.04322251868702467,0.07845359501474061,1.4290847460934648,1.5854580548626507,0.32780926981629604,0.21321532867190698
2009,6,2009.46,0.241846503706868,0.025157567784257203,0.04073341031004291,0.07345365165742915,1.4302674216887141,1.5859286674495905,0.3279854068152959,0.21377438805958032
2010,6,2010.46,0.23144053159557917,0.028659836316536517,0.03980209866234521,0.06939781706780755,1.4306738808698365,1.5851176566459653,0.3278763080608999,0.21427611310985978
2011,6,2011.46,0.23540120305129397,0.031036722621981875,0.03941228591451869,0.06532243356718916,1.4287038877490978,1.584581282575177,0.3278076904534215,0.2147241337258299
2012,6,2012.46,0.23878771481845376,0.036769406860569384,0.039076267224661114,0.06126616788216877,1.426651497621708,1.5846960541405406,0.32818649853024007,0.21492973157243955
2013,6,2013.46,0.24402537787867518,0.04227793461847463,0.039974929343613415,0.05876784723320184,1.4266788230988101,1.5846974259813864,0.32871434448026354,0.21536067924382546
2014,6,2014.46,0.286243224885379,0.05253519343743828,0.0427949092534169,0.058783102635878416,1.425435492417258,1.5847996102854098,0.32928843748232073,0.21559473023387735
2015,6,2015.46,0.34989458883618635,0.06348869208439424,0.04577349438498771,0.05901994809126666,1.4276719819100778,1.584733916967867,0.32942287373804807,0.21577124513263524
2016,6,2016.46,0.4308558467524926,0.07604623306134188,0.048970380988520364,0.0598705285878579,1.4293362095850204,1.5840753415737931,0.33033817217336564,0.21604097820228438
2017,6,2017.46,0.5077726262068117,0.08746860723631868,0.05338458155976578,0.06305584418136945,1.4309666078253624,1.584015607386958,0.33080530521235496,0.21663398371140766
2018,6,2018.46,0.552479617559056,0.09530735732888816,0.057550861795060755,0.06850990625508478,1.4318766743562603,1.5838707697545062,0.330835343719507,0.21716551859075725
2019,6,2019.46,0.552524287352039,0.09855065252817041,0.06144547383364874,0.0712522458968564,1.430901970445436,1.5833071849521938,0.3310149811000615,0.21754690873623822
2020,6,2020.46,0.5336090784720396,0.09960877952349256,0.06386058753828851,0.07209877675354458,1.4317892986525191,1.5838549761150726,0.331001987369113,0.21788181873442025
