# Semihemispheric annual emissions with no systematic uncertainty for CFC-13 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-08-17 21:36:12.254856+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box3,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box3
1988,6,1988.46,1.3965009156528423,0.36342313978730806,0.24570916558242753,0.1879213686996206,0.2501414695590061,0.1951377414982578,0.1570711862715136,0.12793831461777516
1989,6,1989.46,1.2555473101495846,0.3510171849173091,0.2397271958797669,0.18068583010501912,0.24394243918382977,0.19233185415659773,0.15552184053178805,0.12663948699505864
1990,6,1990.46,1.1070028799342106,0.32371333439970723,0.2264941492205477,0.17146696684846915,0.228622762422601,0.1875392523979854,0.15227644777508342,0.12540721100649027
1991,6,1991.46,0.9887564226625861,0.2984857945427293,0.21227625368958994,0.16001931609093895,0.2256297921539745,0.1857371822002144,0.151870585746771,0.12227909766567752
1992,6,1992.46,0.8555794046682698,0.27028368211801995,0.19607637310401324,0.14674072120257733,0.2223688752014999,0.183005580526525,0.14827408597192354,0.11963489927626998
1993,6,1993.46,0.7537886540149222,0.24492117299949964,0.18128337390821184,0.13460480524362747,0.2220050416409654,0.1791516633448432,0.14461697954003574,0.11730454242168457
1994,6,1994.46,0.6248878543189843,0.21566162249731533,0.1646021071466548,0.12214184391655515,0.21755317343317745,0.17322173690614168,0.14147268326520893,0.11455784520605646
1995,6,1995.46,0.4798988696667061,0.18333507981539607,0.1464300634920226,0.10879759539732657,0.21579554955485422,0.16906193123638252,0.13703076338441766,0.11261603649526712
1996,6,1996.46,0.3606350026259202,0.15217862735375154,0.12675008168602162,0.09240401504084515,0.20986898284329372,0.16245787334950804,0.1343958048660838,0.10966925550952684
1997,6,1997.46,0.286012978117403,0.12405936191351284,0.1099434103791429,0.07589568571301472,0.19901612002124142,0.1593456141999306,0.13065150069305742,0.10637414152673753
1998,6,1998.46,0.23159833135442506,0.10229290454863249,0.09736672395887362,0.063454395918199,0.18943288267665384,0.15633273647808027,0.12591600029179986,0.10411779057471218
1999,6,1999.46,0.1936610513530601,0.08362400673662963,0.08745793263486969,0.05326017995033915,0.18127563586778814,0.14980019783180348,0.12255164019793238,0.10275932919503097
2000,6,2000.46,0.18893633113603062,0.07179719378142013,0.08089181467488318,0.04615900517034487,0.17059673218337176,0.1435690416967038,0.11716305437810054,0.09951311108247539
2001,6,2001.46,0.21864273911091334,0.06139515877664473,0.07672832864166577,0.041427859399542584,0.1517856175249942,0.13792085029329132,0.11489472378604866,0.09591749947216338
2002,6,2002.46,0.2758557660846757,0.05257015045606145,0.07443232373899425,0.039392074667865894,0.14326450145894173,0.12886417517461227,0.10929057461902575,0.09264667328138779
2003,6,2003.46,0.3196516102850379,0.043956856353142636,0.07159451443533485,0.03647994824733009,0.1306782535673638,0.12276853731978994,0.10556681524937857,0.0870895380405001
2004,6,2004.46,0.3814779320841119,0.03882867466223738,0.06633653392464374,0.03187284830526738,0.12229494558649841,0.11555563487078876,0.1021501857833617,0.08392542099700785
2005,6,2005.46,0.419550603297524,0.03102918361010602,0.05838891409190336,0.020993075194149436,0.11405769511335105,0.10568617651173118,0.09830914595226255,0.0811902340508317
2006,6,2006.46,0.38468155080059735,0.016276019661123017,0.05370299745761061,0.014797078353531536,0.1044923625509709,0.09994712613837797,0.09405126641525383,0.07885098017954083
2007,6,2007.46,0.2905534963328979,0.0,0.05831979666903552,0.013753708747115678,0.10432505649354479,0.09696145428870047,0.09056892093022166,0.07638009978398363
2008,6,2008.46,0.25654575325220635,0.0,0.07450097503286077,0.023668211275979064,0.10077082928014704,0.09667657939661634,0.09034093160195589,0.07430236091195636
2009,6,2009.46,0.2929152913926531,0.005571227673410734,0.08957308352377709,0.03229243396474912,0.10208829167854276,0.09489846462092583,0.08944341302013964,0.07283052894985595
2010,6,2010.46,0.33493779075234026,0.016709195399091988,0.10338633435576526,0.0390993755527952,0.1002813445572616,0.09577075403698754,0.08930217879400128,0.07170825896623226
2011,6,2011.46,0.36165737337244286,0.029783739820312443,0.11594798559665535,0.0461680785064378,0.097699135113986,0.0935343997172581,0.08793306495337097,0.07170165099216322
2012,6,2012.46,0.3642626027090757,0.036567671952142146,0.1247696311491142,0.05274574393703516,0.0969249956464287,0.09184617700791706,0.08721019379626313,0.07108049851780333
2013,6,2013.46,0.3318595166532025,0.03822200206888617,0.13033429400620314,0.056586943484749984,0.09580111688918007,0.09112855535200191,0.08850203232827447,0.07060758087613433
2014,6,2014.46,0.26648232890860774,0.03291832316403353,0.1337889703462334,0.05584161191146179,0.09614359214032095,0.09129070196382531,0.08807388964450216,0.07140012888733532
2015,6,2015.46,0.2589378387692362,0.0326929882432923,0.1396536812259985,0.0525088296827663,0.09728149441876291,0.08988012704966193,0.0883181291281861,0.07136378380229173
2016,6,2016.46,0.2983427787873739,0.04545791099435597,0.15186126091924712,0.05247729624178398,0.10002845137931639,0.09171079644265909,0.08865150258614245,0.07188251960200386
2017,6,2017.46,0.32333801417591845,0.06050220551751551,0.17455053227972064,0.0620038440626176,0.09648934797465088,0.09606931927775207,0.09061706366891005,0.07179702663015589
2018,6,2018.46,0.35158181027521085,0.07472162453090836,0.1991926756333184,0.0741556407298867,0.09807301171570926,0.09897581830009779,0.09229490367174058,0.07425040992919357
2019,6,2019.46,0.34985303730979256,0.0797928807746522,0.21613790912581268,0.08202548754238938,0.1068519136699609,0.10328342799670553,0.09474761556285653,0.07588275529032822
2020,6,2020.46,0.3105593174785457,0.07874945137787658,0.22233181506548674,0.08371408010003821,0.12660185566095392,0.11086662780668348,0.09886552283027625,0.07852489067797541
