# Semihemispheric mole fractions for CFC-13 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-08-17 21:36:12.173144+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fractions_box0,Semihemispheric_mole_fractions_box1,Semihemispheric_mole_fractions_box2,Semihemispheric_mole_fractions_box3,Semihemispheric_mole_fractions_1-sigma_box0,Semihemispheric_mole_fractions_1-sigma_box1,Semihemispheric_mole_fractions_1-sigma_box2,Semihemispheric_mole_fractions_1-sigma_box3
1990,5,1990.33,,,,,,,,
1990,6,1990.42,,,,,,,,
1990,7,1990.5,,,,,,,,
1990,8,1990.58,,,,,,,,
1990,9,1990.67,,,,,,,,
1990,10,1990.75,,,,,,,,
1990,11,1990.83,,,,2.491,,,,0.0760846896556725
1990,12,1990.92,,,,,,,,
1991,1,1991.0,,,,,,,,
1991,2,1991.08,,,,,,,,
1991,3,1991.17,,,,,,,,
1991,4,1991.25,,,,,,,,
1991,5,1991.33,,,,,,,,
1991,6,1991.42,,,,,,,,
1991,7,1991.5,,,,,,,,
1991,8,1991.58,,,,2.4989,,,,0.0510531096016687
1991,9,1991.67,,,,,,,,
1991,10,1991.75,,,,,,,,
1991,11,1991.83,,,,,,,,
1991,12,1991.92,,,,,,,,
1992,1,1992.0,,,,,,,,
1992,2,1992.08,,,,,,,,
1992,3,1992.17,,,,2.491,,,,0.05
1992,4,1992.25,,,,,,,,
1992,5,1992.33,,,,,,,,
1992,6,1992.42,,,,,,,,
1992,7,1992.5,,,,,,,,
1992,8,1992.58,,,,,,,,
1992,9,1992.67,,,,2.547,,,,0.0552250396106693
1992,10,1992.75,,,,,,,,
1992,11,1992.83,,,,,,,,
1992,12,1992.92,,,,,,,,
1993,1,1993.0,,,,,,,,
1993,2,1993.08,,,,,,,,
1993,3,1993.17,,,,2.5236,,,,0.05
1993,4,1993.25,,,,,,,,
1993,5,1993.33,,,,,,,,
1993,6,1993.42,,,,,,,,
1993,7,1993.5,,,,,,,,
1993,8,1993.58,,,,,,,,
1993,9,1993.67,,,,,,,,
1993,10,1993.75,,,,,,,,
1993,11,1993.83,,,,,,,,
1993,12,1993.92,,,,,,,,
1994,1,1994.0,,,,,,,,
1994,2,1994.08,,,,2.61255,,,,0.05
1994,3,1994.17,,,,,,,,
1994,4,1994.25,,,,2.5952,,,,0.0516187950266179
1994,5,1994.33,,,,,,,,
1994,6,1994.42,,,,,,,,
1994,7,1994.5,,,,,,,,
1994,8,1994.58,,,,,,,,
1994,9,1994.67,,,,,,,,
1994,10,1994.75,,,,2.6362,,,,0.05
1994,11,1994.83,,,,,,,,
1994,12,1994.92,,,,,,,,
1995,1,1995.0,,,,,,,,
1995,2,1995.08,,,,2.631666666666667,,,,0.05
1995,3,1995.17,,,,2.7614,,,,0.05
1995,4,1995.25,,,,,,,,
1995,5,1995.33,,,,,,,,
1995,6,1995.42,,,,2.6888,,,,0.082731493398826
1995,7,1995.5,,,,2.684,,,,0.0697207286249935
1995,8,1995.58,,,,2.9098,,,,0.1260064284074427
1995,9,1995.67,,,,,,,,
1995,10,1995.75,,,,2.7236,,,,0.05
1995,11,1995.83,,,,2.80065,,,,0.055401816305966
1995,12,1995.92,,,,2.712066666666667,,,,0.05
1996,1,1996.0,,,,,,,,
1996,2,1996.08,,,,,,,,
1996,3,1996.17,,,,,,,,
1996,4,1996.25,,,,,,,,
1996,5,1996.33,,,,2.753,,,,0.072690577105977
1996,6,1996.42,,,,,,,,
1996,7,1996.5,,,,,,,,
1996,8,1996.58,,,,2.8972,,,,0.05939696961967
1996,9,1996.67,,,,,,,,
1996,10,1996.75,,,,2.7846,,,,0.1274206419698158
1996,11,1996.83,,,,2.733,,,,0.0903682466356407
1996,12,1996.92,,,,,,,,
1997,1,1997.0,,,,2.71795,,,,0.0584070201260088
1997,2,1997.08,,,,,,,,
1997,3,1997.17,,,,2.7372,,,,0.05
1997,4,1997.25,,,,2.7446,,,,0.0632153462380773
1997,5,1997.33,,,,2.7713,,,,0.0577706240229409
1997,6,1997.42,,,,,,,,
1997,7,1997.5,,,,2.7494,,,,0.05
1997,8,1997.58,,,,,,,,
1997,9,1997.67,,,,,,,,
1997,10,1997.75,,,,,,,,
1997,11,1997.83,,,,,,,,
1997,12,1997.92,,,,,,,,
1998,1,1998.0,,,,,,,,
1998,2,1998.08,,,,,,,,
1998,3,1998.17,,,,,,,,
1998,4,1998.25,,,,2.7562,,,,0.05
1998,5,1998.33,,,,,,,,
1998,6,1998.42,,,,2.7625333333333333,,,,0.05
1998,7,1998.5,,,,,,,,
1998,8,1998.58,,,,,,,,
1998,9,1998.67,,,,,,,,
1998,10,1998.75,,,,2.7793,,,,0.076791796436859
1998,11,1998.83,,,,,,,,
1998,12,1998.92,,,,,,,,
1999,1,1999.0,,,,,,,,
1999,2,1999.08,,,,2.7709,,,,0.0603869191133311
1999,3,1999.17,,,,,,,,
1999,4,1999.25,,,,2.802,,,,0.0760846896556725
1999,5,1999.33,,,,,,,,
1999,6,1999.42,,,,,,,,
1999,7,1999.5,,,,,,,,
1999,8,1999.58,,,,2.7772,,,,0.0803273303427918
1999,9,1999.67,,,,,,,,
1999,10,1999.75,,,,,,,,
1999,11,1999.83,,,,2.7993,,,,0.0885297690045557
1999,12,1999.92,,,,,,,,
2000,1,2000.0,,,,,,,,
2000,2,2000.08,,,,,,,,
2000,3,2000.17,,,,2.807366666666667,,,,0.05
2000,4,2000.25,,,,,,,,
2000,5,2000.33,,,,,,,,
2000,6,2000.42,,,,,,,,
2000,7,2000.5,,,,,,,,
2000,8,2000.58,,,,2.80005,,,,0.05
2000,9,2000.67,,,,2.8446,,,,0.05
2000,10,2000.75,,,,,,,,
2000,11,2000.83,,,,,,,,
2000,12,2000.92,,,,,,,,
2001,1,2001.0,,,,2.8355666666666663,,,,0.05
2001,2,2001.08,,,,,,,,
2001,3,2001.17,,,,,,,,
2001,4,2001.25,,,,2.8296,,,,0.05
2001,5,2001.33,,,,,,,,
2001,6,2001.42,,,,,,,,
2001,7,2001.5,,,,2.8287,,,,0.05
2001,8,2001.58,,,,,,,,
2001,9,2001.67,,,,2.81945,,,,0.05
2001,10,2001.75,,,,,,,,
2001,11,2001.83,,,,,,,,
2001,12,2001.92,,,,,,,,
2002,1,2002.0,,,,,,,,
2002,2,2002.08,,,,,,,,
2002,3,2002.17,,,,,,,,
2002,4,2002.25,,,,,,,,
2002,5,2002.33,,,,,,,,
2002,6,2002.42,,,,2.84615,,,,0.05
2002,7,2002.5,,,,,,,,
2002,8,2002.58,,,,,,,,
2002,9,2002.67,,,,,,,,
2002,10,2002.75,,,,,,,,
2002,11,2002.83,,,,,,,,
2002,12,2002.92,,,,,,,,
2003,1,2003.0,,,,,,,,
2003,2,2003.08,,,,2.87915,,,,0.05
2003,3,2003.17,,,,,,,,
2003,4,2003.25,,,,,,,,
2003,5,2003.33,,,,2.8951,,,,0.05
2003,6,2003.42,,,,,,,,
2003,7,2003.5,,,,,,,,
2003,8,2003.58,,,,,,,,
2003,9,2003.67,,,,,,,,
2003,10,2003.75,,,,2.84655,,,,0.05
2003,11,2003.83,2.917,,,,0.059,,,
2003,12,2003.92,2.927,,,,0.051,,,
2004,1,2004.0,2.924,,,2.918,0.05,,,0.07
2004,2,2004.08,2.91,,,2.9160000000000004,0.05,,,0.05
2004,3,2004.17,2.903,,,2.909,0.052,,,0.05
2004,4,2004.25,2.925,,,2.9210000000000003,0.055,,,0.05
2004,5,2004.33,2.926,,,2.923,0.0579999999999999,,,0.05
2004,6,2004.42,2.943,,,2.926,0.062,,,0.05
2004,7,2004.5,2.963,,,2.922,0.068,,,0.05
2004,8,2004.58,2.942,,,2.904,0.07,,,0.05
2004,9,2004.67,2.95,,,2.897,0.065,,,0.05
2004,10,2004.75,2.979,,,2.922,0.05,,,0.05
2004,11,2004.83,2.959,,,2.931,0.055,,,0.05
2004,12,2004.92,2.955,,,2.925,0.05,,,0.05
2005,1,2005.0,2.986,,,2.932,0.05,,,0.05
2005,2,2005.08,2.9960000000000004,,,2.952,0.05,,,0.05
2005,3,2005.17,2.9785,,,2.947,0.052,,,0.05
2005,4,2005.25,2.983,,,2.9410000000000003,0.0554999999999999,,,0.05
2005,5,2005.33,2.9805,2.96,,2.929,0.05,0.051,,0.055
2005,6,2005.42,2.965,2.968,,2.9,0.0535,0.051,,0.05
2005,7,2005.5,2.9725,2.963,,2.901,0.056,0.055,,0.051
2005,8,2005.58,2.975,2.9560000000000004,,2.9,0.05,0.063,,0.05
2005,9,2005.67,2.9815,2.942,,2.906,0.0555,0.054,,0.05
2005,10,2005.75,2.979,2.959,,2.906,0.057,0.061,,0.05
2005,11,2005.83,3.007,3.002,,2.928,0.064,0.055,,0.05
2005,12,2005.92,3.0055,3.012,,2.926,0.065,0.066,,0.05
2006,1,2006.0,3.001,3.002,,2.9360000000000004,0.0574999999999999,0.061,,0.05
2006,2,2006.08,3.0,3.01,,2.9360000000000004,0.05,0.063,,0.05
2006,3,2006.17,3.02,3.002,,2.959,0.05,0.061,,0.05
2006,4,2006.25,3.038,3.004,,2.957,0.054,0.059,,0.05
2006,5,2006.33,3.022,2.998,,2.9560000000000004,0.0575,0.051,,0.05
2006,6,2006.42,3.011,2.999,2.94,2.943,0.0565,0.05,0.05,0.05
2006,7,2006.5,3.005,2.994,2.934,2.948,0.05,0.05,0.05,0.05
2006,8,2006.58,3.013,2.989,2.939,2.967,0.05,0.05,0.05,0.05
2006,9,2006.67,3.02,2.992,2.963,2.97,0.05,0.05,0.05,0.05
2006,10,2006.75,3.032,2.997,,2.94272,0.05,0.05,,0.05
2006,11,2006.83,3.045,3.003,2.935,,0.053,0.05,0.05,
2006,12,2006.92,3.051,3.011,2.935,2.9316500000000003,0.05,0.05,0.05,0.05
2007,1,2007.0,3.0460000000000003,,2.9410000000000003,,0.05,,0.05,
2007,2,2007.08,3.047,,2.963,,0.052,,0.05,
2007,3,2007.17,3.016,,2.957,,0.075,,0.05,
2007,4,2007.25,3.008,,2.957,,0.0559999999999999,,0.05,
2007,5,2007.33,3.03,,2.9610000000000003,2.9586,0.084,,0.052,0.05
2007,6,2007.42,3.054,,2.9530000000000003,,0.0505,,0.05,
2007,7,2007.5,3.056,,2.951,,0.0615,,0.054,
2007,8,2007.58,3.055,2.987,2.949,,0.0575,0.05,0.065,
2007,9,2007.67,3.045,2.954,2.939,2.921,0.0625,0.052,0.05,0.05
2007,10,2007.75,3.0185,2.962,2.951,,0.05,0.0579999999999999,0.05,
2007,11,2007.83,3.019,2.982,2.978,2.9210000000000003,0.0605,0.057,0.05,0.05
2007,12,2007.92,3.035,2.979,2.971,2.918,0.065,0.052,0.055,0.05
2008,1,2008.0,3.0285,2.9960000000000004,2.978,2.927,0.052,0.053,0.05,0.05
2008,2,2008.08,3.0315000000000003,2.972,2.977,,0.0555,0.054,0.05,
2008,3,2008.17,3.0305,2.978,2.978,,0.056,0.0559999999999999,0.05,
2008,4,2008.25,3.0396666666666667,2.985,2.979,,0.0566666666666666,0.067,0.05,
2008,5,2008.33,3.038,3.0010000000000003,2.984,,0.055,0.05,0.05,
2008,6,2008.42,3.0370000000000004,3.0010000000000003,2.991,,0.0616666666666666,0.051,0.052,
2008,7,2008.5,3.014333333333333,2.987,2.989,,0.05,0.051,0.05,
2008,8,2008.58,3.0120000000000005,2.966,2.9930000000000003,2.95545,0.0545,0.05,0.05,0.05
2008,9,2008.67,3.026,2.99,2.983,,0.05,0.068,0.05,
2008,10,2008.75,3.024,2.975,2.982,,0.05,0.064,0.052,
2008,11,2008.83,3.0276666666666667,3.005,2.991,,0.0516666666666666,0.061,0.051,
2008,12,2008.92,3.014666666666667,3.014,3.009,2.9874,0.0503333333333333,0.07,0.0559999999999999,0.05
2009,1,2009.0,3.019666666666667,3.007,3.002,,0.062,0.05,0.05,
2009,2,2009.08,3.030666666666667,3.005,3.003,,0.0643333333333333,0.05,0.067,
2009,3,2009.17,3.0356666666666663,3.011,3.005,3.017,0.06,0.05,0.063,0.05
2009,4,2009.25,3.0346666666666664,3.015,3.005,3.019,0.0653333333333333,0.051,0.063,0.05
2009,5,2009.33,3.0416666666666665,3.016,2.994,3.011,0.0646666666666666,0.053,0.055,0.05
2009,6,2009.42,3.0483333333333333,3.011,2.989,3.015,0.0603333333333333,0.057,0.066,0.05
2009,7,2009.5,3.048,3.013,2.997,3.005,0.064,0.06,0.057,0.05
2009,8,2009.58,3.048666666666667,3.026,2.979,2.997,0.0606666666666666,0.0559999999999999,0.062,0.052
2009,9,2009.67,3.044333333333334,3.017,2.97,2.995,0.0549999999999999,0.06,0.066,0.05
2009,10,2009.75,3.045666666666667,3.003,,2.98,0.0566666666666666,0.066,,0.064
2009,11,2009.83,3.050333333333333,2.998,,3.036,0.0566666666666666,0.064,,0.06
2009,12,2009.92,3.0480000000000005,3.003,,3.026,0.0536666666666666,0.0579999999999999,,0.05
2010,1,2010.0,3.0623333333333336,3.007,,3.037,0.0623333333333333,0.061,,0.0579999999999999
2010,2,2010.08,3.0659999999999994,3.022,,3.003,0.0566666666666666,0.05,,0.069
2010,3,2010.17,3.0676666666666663,3.024,2.985,,0.0593333333333333,0.053,0.075,
2010,4,2010.25,3.064666666666666,3.044,3.011,,0.0689999999999999,0.0579999999999999,0.0559999999999999,
2010,5,2010.33,3.064666666666667,3.059,,3.0410000000000004,0.0703333333333333,0.063,,0.052
2010,6,2010.42,3.0596666666666668,3.054,,3.03,0.063,0.061,,0.05
2010,7,2010.5,3.063,3.047,3.0460000000000003,3.028,0.062,0.062,0.068,0.05
2010,8,2010.58,3.058,3.045,3.031,3.031,0.0616666666666666,0.054,0.06,0.05
2010,9,2010.67,3.063333333333333,3.036,3.031,3.023,0.064,0.054,0.059,0.05
2010,10,2010.75,3.0636666666666663,3.05,3.0380000000000003,3.023,0.0623333333333333,0.068,0.062,0.051
2010,11,2010.83,3.0716666666666668,3.053,3.0410000000000004,3.017,0.067,0.065,0.067,0.05
2010,12,2010.92,3.0666666666666664,3.063,3.039,2.997,0.06,0.065,0.059,0.05
2011,1,2011.0,3.064666666666667,3.073,,3.004,0.0569999999999999,0.054,,0.05
2011,2,2011.08,3.067,3.0660000000000003,3.0380000000000003,3.011,0.0566666666666666,0.055,0.065,0.05
2011,3,2011.17,3.0726666666666667,3.07,3.054,3.02,0.05,0.055,0.059,0.05
2011,4,2011.25,3.0816666666666666,,3.059,3.026,0.05,,0.054,0.05
2011,5,2011.33,3.0820000000000003,3.083,3.056,3.009,0.05,0.06,0.062,0.05
2011,6,2011.42,3.0820000000000003,3.068,3.06,3.024,0.05,0.059,0.062,0.057
2011,7,2011.5,3.085666666666667,3.085,3.063,3.037,0.05,0.057,0.071,0.052
2011,8,2011.58,3.0820000000000003,3.073,3.039,3.024,0.05,0.0559999999999999,0.054,0.054
2011,9,2011.67,3.086,3.0460000000000003,3.034,3.064,0.05,0.081,0.05,0.0579999999999999
2011,10,2011.75,3.087,3.068,3.052,3.065,0.05,0.083,0.051,0.061
2011,11,2011.83,3.0963333333333334,3.074,3.0580000000000003,3.0660000000000003,0.05,0.081,0.05,0.0559999999999999
2011,12,2011.92,3.0963333333333334,3.117,3.065,3.073,0.05,0.08,0.05,0.05
2012,1,2012.0,3.099333333333333,3.123,3.087,3.034,0.05,0.069,0.057,0.05
2012,2,2012.08,3.099333333333333,3.104,3.076,3.023,0.05,0.074,0.061,0.0559999999999999
2012,3,2012.17,3.1046666666666667,3.099,3.079,3.033,0.05,0.079,0.08,0.055
2012,4,2012.25,3.115,3.0980000000000003,,3.064,0.05,0.072,,0.0579999999999999
2012,5,2012.33,3.1163333333333334,3.103,3.05,3.065,0.05,0.08,0.063,0.05
2012,6,2012.42,3.1146666666666665,3.123,3.077,3.064,0.05,0.079,0.07,0.05
2012,7,2012.5,3.111666666666667,3.125,3.083,3.068,0.05,0.079,0.087,0.05
2012,8,2012.58,3.107333333333333,3.12,,3.072,0.05,0.062,,0.05
2012,9,2012.67,3.107,3.072,3.069,3.079,0.0513333333333333,0.074,0.062,0.05
2012,10,2012.75,3.109666666666667,3.082,3.074,3.084,0.0503333333333333,0.072,0.0579999999999999,0.05
2012,11,2012.83,3.1176666666666666,3.091,3.0810000000000004,3.08,0.05,0.0559999999999999,0.066,0.05
2012,12,2012.92,3.121,3.087,3.1010000000000004,3.083,0.05,0.05,0.08,0.05
2013,1,2013.0,3.119,3.093,3.102,3.085,0.05,0.055,0.078,0.05
2013,2,2013.08,3.1336666666666666,3.111,3.093,3.0780000000000003,0.05,0.062,0.067,0.05
2013,3,2013.17,3.1380000000000003,3.1460000000000004,3.082,3.079,0.05,0.06,0.062,0.05
2013,4,2013.25,3.1453333333333333,3.152,3.0980000000000003,3.085,0.05,0.061,0.0579999999999999,0.05
2013,5,2013.33,3.142333333333333,3.159,3.083,3.097,0.05,0.05,0.05,0.05
2013,6,2013.42,3.143,3.1630000000000003,3.087,3.097,0.05,0.05,0.05,0.05
2013,7,2013.5,3.143333333333333,3.16,3.088,3.1,0.05,0.05,0.05,0.05
2013,8,2013.58,3.1365,3.137,3.094,3.116,0.05,0.05,0.05,0.05
2013,9,2013.67,3.1459999999999995,3.136,3.093,3.1260000000000003,0.05,0.05,0.05,0.05
2013,10,2013.75,3.15,3.132,3.0980000000000003,3.14,0.05,0.05,0.05,0.05
2013,11,2013.83,3.1506666666666665,3.12,3.103,3.132,0.05,0.05,0.05,0.05
2013,12,2013.92,3.1503333333333328,3.127,3.103,3.1260000000000003,0.05,0.05,0.05,0.05
2014,1,2014.0,3.151333333333333,3.141,3.105,3.13,0.05,0.05,0.05,0.05
2014,2,2014.08,3.157,3.143,3.11,3.13,0.05,0.05,0.05,0.05
2014,3,2014.17,3.151333333333333,3.149,3.119,3.13,0.05,0.05,0.05,0.05
2014,4,2014.25,3.156,3.155,3.111,3.133,0.05,0.05,0.05,0.05
2014,5,2014.33,3.154,3.155,3.112,3.137,0.05,0.05,0.05,0.05
2014,6,2014.42,3.1613333333333333,3.151,3.114,3.139,0.05,0.05,0.05,0.05
2014,7,2014.5,3.161666666666666,,3.13,3.15,0.05,,0.05,0.05
2014,8,2014.58,3.156333333333333,,3.129,3.157,0.05,,0.05,0.05
2014,9,2014.67,3.157,,3.1210000000000004,3.162,0.05,,0.05,0.05
2014,10,2014.75,3.162333333333333,3.156,3.12,3.16,0.05,0.05,0.05,0.05
2014,11,2014.83,3.164333333333333,3.159,3.122,3.152,0.05,0.05,0.05,0.05
2014,12,2014.92,3.1666666666666665,3.161,3.117,3.134,0.05,0.05,0.05,0.05
2015,1,2015.0,3.1663333333333337,3.162,3.124,3.133,0.05,0.05,0.05,0.05
2015,2,2015.08,3.1726666666666667,3.16,3.128,3.147,0.05,0.05,0.05,0.05
2015,3,2015.17,3.1796666666666678,3.159,3.128,3.154,0.05,0.05,0.05,0.05
2015,4,2015.25,3.1823333333333337,3.158,3.139,3.156,0.05,0.05,0.053,0.05
2015,5,2015.33,3.1813333333333333,3.159,3.131,3.16,0.05,0.05,0.05,0.05
2015,6,2015.42,3.1813333333333333,3.162,3.136,3.157,0.05,0.05,0.05,0.05
2015,7,2015.5,3.182,3.161,3.137,3.155,0.05,0.05,0.05,0.05
2015,8,2015.58,3.186,3.164,3.157,3.161,0.05,0.05,0.05,0.05
2015,9,2015.67,3.1906666666666665,3.164,3.16,3.1660000000000004,0.05,0.05,0.05,0.05
2015,10,2015.75,3.190333333333333,3.1660000000000004,3.157,3.169,0.05,0.05,0.05,0.05
2015,11,2015.83,3.1893333333333334,3.167,3.153,3.167,0.05,0.05,0.05,0.05
2015,12,2015.92,3.1910000000000003,3.1660000000000004,3.155,3.1630000000000003,0.05,0.05,0.05,0.05
2016,1,2016.0,3.1906666666666665,3.1660000000000004,3.172,3.158,0.05,0.05,0.05,0.05
2016,2,2016.08,3.1939999999999995,3.167,3.181,3.159,0.05,0.05,0.05,0.05
2016,3,2016.17,3.196333333333333,3.17,3.174,3.147,0.05,0.05,0.05,0.05
2016,4,2016.25,3.2000000000000006,3.1910000000000003,3.1630000000000003,3.148,0.05,0.05,0.05,0.05
2016,5,2016.33,3.204333333333333,3.2,3.158,3.156,0.05,0.05,0.05,0.05
2016,6,2016.42,3.2016666666666667,,3.155,3.153,0.05,,0.05,0.05
2016,7,2016.5,3.202666666666667,3.21,3.157,3.167,0.05,0.05,0.05,0.05
2016,8,2016.58,3.2063333333333337,3.204,,3.167,0.05,0.05,,0.05
2016,9,2016.67,3.212333333333333,3.205,,3.157,0.05,0.05,,0.05
2016,10,2016.75,3.216,3.199,,3.161,0.05,0.05,,0.05
2016,11,2016.83,3.220333333333333,3.201,3.167,3.16,0.05,0.05,0.05,0.05
2016,12,2016.92,3.220666666666667,3.214,3.1710000000000003,3.155,0.05,0.05,0.05,0.05
2017,1,2017.0,3.224333333333333,3.219,3.169,3.156,0.05,0.05,0.05,0.05
