# Semihemispheric annual emissions for CFC-115 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-08-17 21:55:00.493394+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_box0,Semihemispheric_annual_emissions_box1,Semihemispheric_annual_emissions_box2,Semihemispheric_annual_emissions_box3,Semihemispheric_annual_emissions_1-sigma_box0,Semihemispheric_annual_emissions_1-sigma_box1,Semihemispheric_annual_emissions_1-sigma_box2,Semihemispheric_annual_emissions_1-sigma_box3
2004,6,2004.46,0.26766039185969465,0.28558693322067347,0.3844236347282491,0.3374233711763921,0.8061170114030765,1.0685484760351973,0.42569516597031326,0.2978087068198056
2005,6,2005.46,0.03502776817475275,0.23074094821959332,0.2605116435423213,0.19259387813118586,0.7577281857851043,1.0371007580928373,0.3807446011898055,0.2739658255949124
2006,6,2006.46,0.39353028920666605,0.1871545908524053,0.1992691890205884,0.08851052297271121,0.7245132119686454,0.9870498776172969,0.3402349816116342,0.256365377555405
2007,6,2007.46,0.3418944048011489,0.17375744054233502,0.19538433446282485,0.04178448961619117,0.697166281061497,0.9707210753317917,0.32508930405528513,0.22780077868387327
2008,6,2008.46,0.3023322504979045,0.16403279785961594,0.2245288255177789,0.03391504536095723,0.6884599706027091,0.9341534846276525,0.31200718347437817,0.2133494628274428
2009,6,2009.46,0.10944727231522562,0.1532372815722218,0.18852677131412668,0.01668513766660176,0.6881598242592742,0.9248426123330513,0.3157387966446343,0.2078938110649732
2010,6,2010.46,0.1259382695655564,0.18239788692719397,0.15445432516832652,0.017095049669772513,0.6839877258763679,0.9250120993217407,0.3198008039661032,0.19951192137688503
2011,6,2011.46,0.2034679345363419,0.26421334172603617,0.23714827060733648,0.07676746156493644,0.659826792752309,0.9222921201220904,0.31165347232672597,0.19239843904671555
2012,6,2012.46,0.11344320524035621,0.30451864952249424,0.3644433095842463,0.14909666293231386,0.6617607523053374,0.9118331474730129,0.3107896319779246,0.18816836508913498
2013,6,2013.46,-3.469446951953614e-18,0.2810817837147259,0.3838625336959644,0.08038066446958356,0.6408095089859136,0.8980750557806788,0.2984566831655852,0.19024983599424516
2014,6,2014.46,0.15398052454732897,0.34841467104248386,0.4482097026400955,0.030796353953735128,0.6465727016349826,0.90109065694539,0.28668431915546316,0.18042716179382462
2015,6,2015.46,0.31987901746473374,0.3911450726827424,0.5331798292245186,0.04480317053516191,0.6405699724491757,0.9041336012770729,0.2839485733949801,0.1769707900993841
2016,6,2016.46,0.5383327066886686,0.41576726988707363,0.5169845027161678,1.3552527156068805e-20,0.6562944041052727,0.9050024078496827,0.2908896379648977,0.1753909506240691
2017,6,2017.46,0.8679458958205811,0.5061512591861853,0.6183969760010318,6.776263578034403e-21,0.6604607990482597,0.9336626126525243,0.29396203482262717,0.17266725997884158
2018,6,2018.46,0.6607991960099466,0.48403093829256066,0.7349852305553407,0.0,0.6886106739311654,0.9667179946108256,0.3035737506818754,0.17811183702643135
2019,6,2019.46,0.5888276553757984,0.452876003665548,0.7372387910377943,0.0,0.7080440482710295,1.0153234266556763,0.32686763724632034,0.1959165741327841
2020,6,2020.46,0.3017667507513058,0.4077463353012228,0.6934697644419128,0.0,0.7414642704901758,1.0655834198133807,0.34845350257284335,0.22365736318640586
